,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
28198,2015,4,A,골목상권,1000288,오패산로4길,12,61,122594144
28199,2015,3,A,골목상권,1000288,오패산로4길,12,61,122594144
28200,2015,2,A,골목상권,1000288,오패산로4길,12,61,122594144
28201,2015,1,A,골목상권,1000288,오패산로4길,12,64,121090102
28202,2015,4,A,골목상권,1000287,오패산로3길,6,63,143357415
28203,2015,3,A,골목상권,1000287,오패산로3길,6,63,143357415
28204,2015,2,A,골목상권,1000287,오패산로3길,6,63,143357415
28205,2015,1,A,골목상권,1000287,오패산로3길,5,67,146463559
28206,2015,4,A,골목상권,1000286,오패산로19길,9,63,106300926
28207,2015,3,A,골목상권,1000286,오패산로19길,9,63,106300926
28208,2015,2,A,골목상권,1000286,오패산로19길,9,63,106300926
28209,2015,1,A,골목상권,1000286,오패산로19길,9,63,104675926
28210,2015,4,A,골목상권,1000285,안암로5길,27,66,111369686
28211,2015,3,A,골목상권,1000285,안암로5길,27,66,111369686
28212,2015,2,A,골목상권,1000285,안암로5길,27,66,111369686
28213,2015,1,A,골목상권,1000285,안암로5길,27,66,108163424
28214,2015,4,A,골목상권,1000284,아리랑로4길,27,60,110751447
28215,2015,3,A,골목상권,1000284,아리랑로4길,27,60,110751447
28216,2015,2,A,골목상권,1000284,아리랑로4길,27,60,110751447
28217,2015,1,A,골목상권,1000284,아리랑로4길,26,63,112657111
28218,2015,4,A,골목상권,1000283,솔샘로6길,23,61,112829828
28219,2015,3,A,골목상권,1000283,솔샘로6길,23,61,112829828
28220,2015,2,A,골목상권,1000283,솔샘로6길,23,61,112829828
28221,2015,1,A,골목상권,1000283,솔샘로6길,23,63,109537402
28222,2015,4,A,골목상권,1000282,성북로8길,36,77,162308422
28223,2015,3,A,골목상권,1000282,성북로8길,36,77,162308422
28224,2015,2,A,골목상권,1000282,성북로8길,36,77,162308422
28225,2015,1,A,골목상권,1000282,성북로8길,36,77,159425098
28226,2015,4,A,골목상권,1000281,삼양로8길,57,65,138439566
28227,2015,3,A,골목상권,1000281,삼양로8길,57,65,138439566
28228,2015,2,A,골목상권,1000281,삼양로8길,57,65,138439566
28229,2015,1,A,골목상권,1000281,삼양로8길,57,65,137283282
28230,2015,4,A,골목상권,1000280,삼선교로16가길,10,54,81151732
28231,2015,3,A,골목상권,1000280,삼선교로16가길,10,54,81151732
28232,2015,2,A,골목상권,1000280,삼선교로16가길,10,54,81151732
28233,2015,1,A,골목상권,1000280,삼선교로16가길,10,54,79518939
28234,2015,4,A,골목상권,1000279,삼선교로10다길,16,50,85179331
28235,2015,3,A,골목상권,1000279,삼선교로10다길,16,50,85179331
28236,2015,2,A,골목상권,1000279,삼선교로10다길,16,50,85179331
28237,2015,1,A,골목상권,1000279,삼선교로10다길,16,50,80443731
28238,2015,4,A,골목상권,1000278,삼선교로10길,7,79,130284153
28239,2015,3,A,골목상권,1000278,삼선교로10길,7,79,130284153
28240,2015,2,A,골목상권,1000278,삼선교로10길,7,79,130284153
28241,2015,1,A,골목상권,1000278,삼선교로10길,7,79,127384447
28242,2015,4,A,골목상권,1000277,보문로32길,26,35,64141056
28243,2015,3,A,골목상권,1000277,보문로32길,26,35,64141056
28244,2015,2,A,골목상권,1000277,보문로32길,26,35,64141056
28245,2015,1,A,골목상권,1000277,보문로32길,26,35,62883837
28246,2015,4,A,골목상권,1000276,보문로31길,39,57,98698408
28247,2015,3,A,골목상권,1000276,보문로31길,39,57,98698408
28248,2015,2,A,골목상권,1000276,보문로31길,39,57,98698408
28249,2015,1,A,골목상권,1000276,보문로31길,38,58,93680580
28250,2015,4,A,골목상권,1000275,보문로26길,15,32,72608140
28251,2015,3,A,골목상권,1000275,보문로26길,15,32,72608140
28252,2015,2,A,골목상권,1000275,보문로26길,15,32,72608140
28253,2015,1,A,골목상권,1000275,보문로26길,14,37,68219048
28254,2015,4,A,골목상권,1000274,보문로13길,13,54,103162824
28255,2015,3,A,골목상권,1000274,보문로13길,13,54,103162824
28256,2015,2,A,골목상권,1000274,보문로13길,13,54,103162824
28257,2015,1,A,골목상권,1000274,보문로13길,13,57,102057992
28258,2015,4,A,골목상권,1000273,보국문로16길,60,59,110356655
28259,2015,3,A,골목상권,1000273,보국문로16길,60,59,110356655
28260,2015,2,A,골목상권,1000273,보국문로16길,60,59,110356655
28261,2015,1,A,골목상권,1000273,보국문로16길,58,60,106594522
28262,2015,4,A,골목상권,1000271,동소문로2길,1,53,113166667
28263,2015,3,A,골목상권,1000271,동소문로2길,1,53,113166667
28264,2015,2,A,골목상권,1000271,동소문로2길,1,53,113166667
28265,2015,1,A,골목상권,1000271,동소문로2길,1,53,110500000
28266,2015,4,A,골목상권,1000270,동소문로26가길,22,45,87133438
28267,2015,3,A,골목상권,1000270,동소문로26가길,22,45,87133438
28268,2015,2,A,골목상권,1000270,동소문로26가길,22,45,87133438
28269,2015,1,A,골목상권,1000270,동소문로26가길,20,49,89178178
28270,2015,4,A,골목상권,1000269,동소문로15길,9,41,110257132
28271,2015,3,A,골목상권,1000269,동소문로15길,9,41,110257132
28272,2015,2,A,골목상권,1000269,동소문로15길,9,41,110257132
28273,2015,1,A,골목상권,1000269,동소문로15길,6,53,122435579
28274,2015,4,A,골목상권,1000268,동소문로13길,34,63,111008896
28275,2015,3,A,골목상권,1000268,동소문로13길,34,63,111008896
28276,2015,2,A,골목상권,1000268,동소문로13길,34,63,111008896
28277,2015,1,A,골목상권,1000268,동소문로13길,32,64,108102756
28278,2015,4,A,골목상권,1000267,돌곶이로8길,1,48,79875000
28279,2015,3,A,골목상권,1000267,돌곶이로8길,1,48,79875000
28280,2015,2,A,골목상권,1000267,돌곶이로8길,1,48,79875000
28281,2015,1,A,골목상권,1000267,돌곶이로8길,1,48,77375000
28282,2015,4,A,골목상권,1000266,돌곶이로41길,17,54,129107563
28283,2015,3,A,골목상권,1000266,돌곶이로41길,17,54,129107563
28284,2015,2,A,골목상권,1000266,돌곶이로41길,17,54,129107563
28285,2015,1,A,골목상권,1000266,돌곶이로41길,17,54,129934851
28286,2015,4,A,골목상권,1000265,돌곶이로28길,18,58,146381849
28287,2015,3,A,골목상권,1000265,돌곶이로28길,18,58,146381849
28288,2015,2,A,골목상권,1000265,돌곶이로28길,18,58,146381849
28289,2015,1,A,골목상권,1000265,돌곶이로28길,17,57,143137121
28290,2015,4,A,골목상권,1000264,돌곶이로27길,34,59,141066146
28291,2015,3,A,골목상권,1000264,돌곶이로27길,34,59,141066146
28292,2015,2,A,골목상권,1000264,돌곶이로27길,34,59,141066146
28293,2015,1,A,골목상권,1000264,돌곶이로27길,34,59,141155525
28294,2015,4,A,골목상권,1000263,돌곶이로22길,16,49,101033547
28295,2015,3,A,골목상권,1000263,돌곶이로22길,16,49,101033547
28296,2015,2,A,골목상권,1000263,돌곶이로22길,16,49,101033547
28297,2015,1,A,골목상권,1000263,돌곶이로22길,15,50,99760116
28298,2015,4,A,골목상권,1000262,돌곶이로14길,3,62,125625000
28299,2015,3,A,골목상권,1000262,돌곶이로14길,3,62,125625000
28300,2015,2,A,골목상권,1000262,돌곶이로14길,3,62,125625000
28301,2015,1,A,골목상권,1000262,돌곶이로14길,3,62,123375000
28302,2015,4,A,골목상권,1000260,중랑천로10길,21,56,118788937
28303,2015,3,A,골목상권,1000260,중랑천로10길,21,56,118788937
28304,2015,2,A,골목상권,1000260,중랑천로10길,21,56,118788937
28305,2015,1,A,골목상권,1000260,중랑천로10길,21,57,117634196
28306,2015,4,A,골목상권,1000259,용마산로94길,47,55,93800363
28307,2015,3,A,골목상권,1000259,용마산로94길,47,55,93800363
28308,2015,2,A,골목상권,1000259,용마산로94길,47,55,93800363
28309,2015,1,A,골목상권,1000259,용마산로94길,46,55,93163187
28310,2015,4,A,골목상권,1000258,용마산로118길,9,52,103772222
28311,2015,3,A,골목상권,1000258,용마산로118길,9,52,103772222
28312,2015,2,A,골목상권,1000258,용마산로118길,9,52,103772222
28313,2015,1,A,골목상권,1000258,용마산로118길,9,52,97289815
28314,2015,4,A,골목상권,1000257,용마산로112길,29,60,108428038
28315,2015,3,A,골목상권,1000257,용마산로112길,29,60,108428038
28316,2015,2,A,골목상권,1000257,용마산로112길,29,60,108428038
28317,2015,1,A,골목상권,1000257,용마산로112길,29,60,102798482
28318,2015,4,A,골목상권,1000256,용마산로100길,27,54,109077633
28319,2015,3,A,골목상권,1000256,용마산로100길,27,54,109077633
28320,2015,2,A,골목상권,1000256,용마산로100길,27,54,109077633
28321,2015,1,A,골목상권,1000256,용마산로100길,27,54,103255376
28322,2015,4,A,골목상권,1000255,신내로7가길,6,45,102085724
28323,2015,3,A,골목상권,1000255,신내로7가길,6,45,102085724
28324,2015,2,A,골목상권,1000255,신내로7가길,6,45,102085724
28325,2015,1,A,골목상권,1000255,신내로7가길,6,45,99378867
28326,2015,4,A,골목상권,1000254,사가정로54길,32,54,111509355
28327,2015,3,A,골목상권,1000254,사가정로54길,32,54,111509355
28328,2015,2,A,골목상권,1000254,사가정로54길,32,54,111509355
28329,2015,1,A,골목상권,1000254,사가정로54길,32,55,111939030
28330,2015,4,A,골목상권,1000253,사가정로42길,10,66,158379353
28331,2015,3,A,골목상권,1000253,사가정로42길,10,66,158379353
28332,2015,2,A,골목상권,1000253,사가정로42길,10,66,158379353
28333,2015,1,A,골목상권,1000253,사가정로42길,9,66,157962316
28334,2015,4,A,골목상권,1000252,봉화산로56길,26,59,111968595
28335,2015,3,A,골목상권,1000252,봉화산로56길,26,59,111968595
28336,2015,2,A,골목상권,1000252,봉화산로56길,26,59,111968595
28337,2015,1,A,골목상권,1000252,봉화산로56길,24,59,107552904
28338,2015,4,A,골목상권,1000251,봉화산로4길,12,52,100473528
28339,2015,3,A,골목상권,1000251,봉화산로4길,12,52,100473528
28340,2015,2,A,골목상권,1000251,봉화산로4길,12,52,100473528
28341,2015,1,A,골목상권,1000251,봉화산로4길,12,52,99649916
28342,2015,4,A,골목상권,1000250,봉화산로30길,25,61,111718041
28343,2015,3,A,골목상권,1000250,봉화산로30길,25,61,111718041
28344,2015,2,A,골목상권,1000250,봉화산로30길,25,61,111718041
28345,2015,1,A,골목상권,1000250,봉화산로30길,24,63,110893772
28346,2015,4,A,골목상권,1000249,봉우재로33길,31,55,99791332
28347,2015,3,A,골목상권,1000249,봉우재로33길,31,55,99791332
28348,2015,2,A,골목상권,1000249,봉우재로33길,31,55,99791332
28349,2015,1,A,골목상권,1000249,봉우재로33길,31,55,98176165
28350,2015,4,A,골목상권,1000248,면목로78길,62,49,97631468
28351,2015,3,A,골목상권,1000248,면목로78길,62,49,97631468
28352,2015,2,A,골목상권,1000248,면목로78길,62,49,97631468
28353,2015,1,A,골목상권,1000248,면목로78길,61,49,96231557
28354,2015,4,A,골목상권,1000247,면목로56길,16,52,110533159
28355,2015,3,A,골목상권,1000247,면목로56길,16,52,110533159
28356,2015,2,A,골목상권,1000247,면목로56길,16,52,110533159
28357,2015,1,A,골목상권,1000247,면목로56길,15,52,106368038
28358,2015,4,A,골목상권,1000246,면목로55길,14,53,130083954
28359,2015,3,A,골목상권,1000246,면목로55길,14,53,130083954
28360,2015,2,A,골목상권,1000246,면목로55길,14,53,130083954
28361,2015,1,A,골목상권,1000246,면목로55길,12,55,126663224
28362,2015,4,A,골목상권,1000245,면목로49길,19,50,109421877
28363,2015,3,A,골목상권,1000245,면목로49길,19,50,109421877
28364,2015,2,A,골목상권,1000245,면목로49길,19,50,109421877
28365,2015,1,A,골목상권,1000245,면목로49길,19,51,105708343
28366,2015,4,A,골목상권,1000244,면목로48길,23,48,112141844
28367,2015,3,A,골목상권,1000244,면목로48길,23,48,112141844
28368,2015,2,A,골목상권,1000244,면목로48길,23,48,112141844
28369,2015,1,A,골목상권,1000244,면목로48길,21,51,109717871
28370,2015,4,A,골목상권,1000243,면목로45길,2,49,125479167
28371,2015,3,A,골목상권,1000243,면목로45길,2,49,125479167
28372,2015,2,A,골목상권,1000243,면목로45길,2,49,125479167
28373,2015,1,A,골목상권,1000243,면목로45길,2,48,124520833
28374,2015,4,A,골목상권,1000242,면목로33길,15,49,117101554
28375,2015,3,A,골목상권,1000242,면목로33길,15,49,117101554
28376,2015,2,A,골목상권,1000242,면목로33길,15,49,117101554
28377,2015,1,A,골목상권,1000242,면목로33길,14,51,114262980
28378,2015,4,A,골목상권,1000241,면목로21길,20,45,108437240
28379,2015,3,A,골목상권,1000241,면목로21길,20,45,108437240
28380,2015,2,A,골목상권,1000241,면목로21길,20,45,108437240
28381,2015,1,A,골목상권,1000241,면목로21길,17,50,96189683
28382,2015,4,A,골목상권,1000240,망우로73길,4,46,100041667
28383,2015,3,A,골목상권,1000240,망우로73길,4,46,100041667
28384,2015,2,A,골목상권,1000240,망우로73길,4,46,100041667
28385,2015,1,A,골목상권,1000240,망우로73길,4,46,93979167
28386,2015,4,A,골목상권,1000239,망우로68길,13,62,115746062
28387,2015,3,A,골목상권,1000239,망우로68길,13,62,115746062
28388,2015,2,A,골목상권,1000239,망우로68길,13,62,115746062
28389,2015,1,A,골목상권,1000239,망우로68길,13,63,107465972
28390,2015,4,A,골목상권,1000238,동일로163길,26,50,109886899
28391,2015,3,A,골목상권,1000238,동일로163길,26,50,109886899
28392,2015,2,A,골목상권,1000238,동일로163길,26,50,109886899
28393,2015,1,A,골목상권,1000238,동일로163길,25,51,107427466
28394,2015,4,A,골목상권,1000237,동일로157길,16,54,104511449
28395,2015,3,A,골목상권,1000237,동일로157길,16,54,104511449
28396,2015,2,A,골목상권,1000237,동일로157길,16,54,104511449
28397,2015,1,A,골목상권,1000237,동일로157길,16,56,105250561
28398,2015,4,A,골목상권,1000236,동일로149길,31,50,105770683
28399,2015,3,A,골목상권,1000236,동일로149길,31,50,105770683
28400,2015,2,A,골목상권,1000236,동일로149길,31,50,105770683
28401,2015,1,A,골목상권,1000236,동일로149길,32,53,86337824
28402,2015,4,A,골목상권,1000235,동일로140길,36,55,100449299
28403,2015,3,A,골목상권,1000235,동일로140길,36,55,100449299
28404,2015,2,A,골목상권,1000235,동일로140길,36,55,100449299
28405,2015,1,A,골목상권,1000235,동일로140길,34,56,98633875
28406,2015,4,A,골목상권,1000234,동일로139길,23,50,101448849
28407,2015,3,A,골목상권,1000234,동일로139길,23,50,101448849
28408,2015,2,A,골목상권,1000234,동일로139길,23,50,101448849
28409,2015,1,A,골목상권,1000234,동일로139길,23,50,100651471
28410,2015,4,A,골목상권,1000233,동일로139가길,8,65,122572663
28411,2015,3,A,골목상권,1000233,동일로139가길,8,65,122572663
28412,2015,2,A,골목상권,1000233,동일로139가길,8,65,122572663
28413,2015,1,A,골목상권,1000233,동일로139가길,7,64,117985968
28414,2015,4,A,골목상권,1000232,동일로130길,66,56,93207263
28415,2015,3,A,골목상권,1000232,동일로130길,66,56,93207263
28416,2015,2,A,골목상권,1000232,동일로130길,66,56,93207263
28417,2015,1,A,골목상권,1000232,동일로130길,63,57,90916551
28418,2015,4,A,골목상권,1000231,동일로123길,17,49,93187535
28419,2015,3,A,골목상권,1000231,동일로123길,17,49,93187535
28420,2015,2,A,골목상권,1000231,동일로123길,17,49,93187535
28421,2015,1,A,골목상권,1000231,동일로123길,17,49,92211905
28422,2015,4,A,골목상권,1000230,동일로112길,47,44,94981220
28423,2015,3,A,골목상권,1000230,동일로112길,47,44,94981220
28424,2015,2,A,골목상권,1000230,동일로112길,47,44,94981220
28425,2015,1,A,골목상권,1000230,동일로112길,43,51,93072029
28426,2015,4,A,골목상권,1000229,동일로101길,20,63,122741248
28427,2015,3,A,골목상권,1000229,동일로101길,20,63,122741248
28428,2015,2,A,골목상권,1000229,동일로101길,20,63,122741248
28429,2015,1,A,골목상권,1000229,동일로101길,19,64,123223990
28430,2015,4,A,골목상권,1000228,동일로100길,63,53,105658552
28431,2015,3,A,골목상권,1000228,동일로100길,63,53,105658552
28432,2015,2,A,골목상권,1000228,동일로100길,63,53,105658552
28433,2015,1,A,골목상권,1000228,동일로100길,62,53,104785760
28434,2015,4,A,골목상권,1000227,답십리로75길,12,58,144400931
28435,2015,3,A,골목상권,1000227,답십리로75길,12,58,144400931
28436,2015,2,A,골목상권,1000227,답십리로75길,12,58,144400931
28437,2015,1,A,골목상권,1000227,답십리로75길,12,58,142731387
28438,2015,4,A,골목상권,1000226,공릉로2길,60,59,117662605
28439,2015,3,A,골목상권,1000226,공릉로2길,60,59,117662605
28440,2015,2,A,골목상권,1000226,공릉로2길,60,59,117662605
28441,2015,1,A,골목상권,1000226,공릉로2길,59,61,116250867
28442,2015,4,A,골목상권,1000225,공릉로12가길,10,52,104125119
28443,2015,3,A,골목상권,1000225,공릉로12가길,10,52,104125119
28444,2015,2,A,골목상권,1000225,공릉로12가길,10,52,104125119
28445,2015,1,A,골목상권,1000225,공릉로12가길,11,63,114114881
28446,2015,4,A,골목상권,1000224,겸재로54길,69,52,112336889
28447,2015,3,A,골목상권,1000224,겸재로54길,69,52,112336889
28448,2015,2,A,골목상권,1000224,겸재로54길,69,52,112336889
28449,2015,1,A,골목상권,1000224,겸재로54길,64,54,109562880
28450,2015,4,A,골목상권,1000223,겸재로36길,26,52,122055504
28451,2015,3,A,골목상권,1000223,겸재로36길,26,52,122055504
28452,2015,2,A,골목상권,1000223,겸재로36길,26,52,122055504
28453,2015,1,A,골목상권,1000223,겸재로36길,25,55,122890242
28454,2015,4,A,골목상권,1000222,겸재로29길,20,42,96789553
28455,2015,3,A,골목상권,1000222,겸재로29길,20,42,96789553
28456,2015,2,A,골목상권,1000222,겸재로29길,20,42,96789553
28457,2015,1,A,골목상권,1000222,겸재로29길,20,42,95995287
28458,2015,4,A,골목상권,1000221,휘경로3길,71,39,85173908
28459,2015,3,A,골목상권,1000221,휘경로3길,71,39,85173908
28460,2015,2,A,골목상권,1000221,휘경로3길,71,39,85173908
28461,2015,1,A,골목상권,1000221,휘경로3길,72,39,85135934
28462,2015,4,A,골목상권,1000220,휘경로2길,1,45,101555556
28463,2015,3,A,골목상권,1000220,휘경로2길,1,45,101555556
28464,2015,2,A,골목상권,1000220,휘경로2길,1,45,101555556
28465,2015,1,A,골목상권,1000220,휘경로2길,1,45,97888889
28466,2015,4,A,골목상권,1000219,휘경로23길,28,38,78438889
28467,2015,3,A,골목상권,1000219,휘경로23길,28,38,78438889
28468,2015,2,A,골목상권,1000219,휘경로23길,28,38,78438889
28469,2015,1,A,골목상권,1000219,휘경로23길,28,38,77639484
28470,2015,4,A,골목상권,1000218,휘경로14길,17,35,63314216
28471,2015,3,A,골목상권,1000218,휘경로14길,17,35,63314216
28472,2015,2,A,골목상권,1000218,휘경로14길,17,35,63314216
28473,2015,1,A,골목상권,1000218,휘경로14길,17,35,62548039
28474,2015,4,A,골목상권,1000217,한천로46길,11,75,179554773
28475,2015,3,A,골목상권,1000217,한천로46길,11,75,179554773
28476,2015,2,A,골목상권,1000217,한천로46길,11,75,179554773
28477,2015,1,A,골목상권,1000217,한천로46길,11,77,173971049
28478,2015,4,A,골목상권,1000216,한천로40길,5,68,142309091
28479,2015,3,A,골목상권,1000216,한천로40길,5,68,142309091
28480,2015,2,A,골목상권,1000216,한천로40길,5,68,142309091
28481,2015,1,A,골목상권,1000216,한천로40길,5,68,136551515
28482,2015,4,A,골목상권,1000215,한천로33길,4,59,126804545
28483,2015,3,A,골목상권,1000215,한천로33길,4,59,126804545
28484,2015,2,A,골목상권,1000215,한천로33길,4,59,126804545
28485,2015,1,A,골목상권,1000215,한천로33길,2,63,112958333
28486,2015,4,A,골목상권,1000214,한천로14길,22,60,124971938
28487,2015,3,A,골목상권,1000214,한천로14길,22,60,124971938
28488,2015,2,A,골목상권,1000214,한천로14길,22,60,124971938
28489,2015,1,A,골목상권,1000214,한천로14길,20,65,121131938
28490,2015,4,A,골목상권,1000213,천호대로97길,31,62,154720989
28491,2015,3,A,골목상권,1000213,천호대로97길,31,62,154720989
28492,2015,2,A,골목상권,1000213,천호대로97길,31,62,154720989
28493,2015,1,A,골목상권,1000213,천호대로97길,30,68,154253170
28494,2015,4,A,골목상권,1000212,천호대로77길,26,61,144535042
28495,2015,3,A,골목상권,1000212,천호대로77길,26,61,144535042
28496,2015,2,A,골목상권,1000212,천호대로77길,26,61,144535042
28497,2015,1,A,골목상권,1000212,천호대로77길,25,68,138818341
28498,2015,4,A,골목상권,1000211,천호대로45길,18,54,113032513
28499,2015,3,A,골목상권,1000211,천호대로45길,18,54,113032513
28500,2015,2,A,골목상권,1000211,천호대로45길,18,54,113032513
28501,2015,1,A,골목상권,1000211,천호대로45길,17,57,109632246
28502,2015,4,A,골목상권,1000210,천호대로17길,12,51,99987269
28503,2015,3,A,골목상권,1000210,천호대로17길,12,51,99987269
28504,2015,2,A,골목상권,1000210,천호대로17길,12,51,99987269
28505,2015,1,A,골목상권,1000210,천호대로17길,12,51,98821181
28506,2015,4,A,골목상권,1000209,천호대로12길,2,59,143312500
28507,2015,3,A,골목상권,1000209,천호대로12길,2,59,143312500
28508,2015,2,A,골목상권,1000209,천호대로12길,2,59,143312500
28509,2015,1,A,골목상권,1000209,천호대로12길,2,59,142250000
28510,2015,4,A,골목상권,1000208,천장산로7길,10,53,111454151
28511,2015,3,A,골목상권,1000208,천장산로7길,10,53,111454151
28512,2015,2,A,골목상권,1000208,천장산로7길,10,53,111454151
28513,2015,1,A,골목상권,1000208,천장산로7길,10,53,108249939
28514,2015,4,A,골목상권,1000207,제기로5길,10,57,96078889
28515,2015,3,A,골목상권,1000207,제기로5길,10,57,96078889
28516,2015,2,A,골목상권,1000207,제기로5길,10,57,96078889
28517,2015,1,A,골목상권,1000207,제기로5길,10,57,94523056
28518,2015,4,A,골목상권,1000206,제기로21길,7,45,77283333
28519,2015,3,A,골목상권,1000206,제기로21길,7,45,77283333
28520,2015,2,A,골목상권,1000206,제기로21길,7,45,77283333
28521,2015,1,A,골목상권,1000206,제기로21길,7,44,77083730
28522,2015,4,A,골목상권,1000205,전농로4길,22,47,101074152
28523,2015,3,A,골목상권,1000205,전농로4길,22,47,101074152
28524,2015,2,A,골목상권,1000205,전농로4길,22,47,101074152
28525,2015,1,A,골목상권,1000205,전농로4길,22,47,100511815
28526,2015,4,A,골목상권,1000204,전농로3길,6,58,134665816
28527,2015,3,A,골목상권,1000204,전농로3길,6,58,134665816
28528,2015,2,A,골목상권,1000204,전농로3길,6,58,134665816
28529,2015,1,A,골목상권,1000204,전농로3길,6,58,132791667
28530,2015,4,A,골목상권,1000203,전농로29길,6,61,142659259
28531,2015,3,A,골목상권,1000203,전농로29길,6,61,142659259
28532,2015,2,A,골목상권,1000203,전농로29길,6,61,142659259
28533,2015,1,A,골목상권,1000203,전농로29길,6,61,142659259
28534,2015,4,A,골목상권,1000202,장한로8길,26,64,150107202
28535,2015,3,A,골목상권,1000202,장한로8길,26,64,150107202
28536,2015,2,A,골목상권,1000202,장한로8길,26,64,150107202
28537,2015,1,A,골목상권,1000202,장한로8길,27,66,146830062
28538,2015,4,A,골목상권,1000201,장한로5길,16,56,123453098
28539,2015,3,A,골목상권,1000201,장한로5길,16,56,123453098
28540,2015,2,A,골목상권,1000201,장한로5길,16,56,123453098
28541,2015,1,A,골목상권,1000201,장한로5길,16,57,120443116
28542,2015,4,A,골목상권,1000200,장한로27길,11,58,137897407
28543,2015,3,A,골목상권,1000200,장한로27길,11,58,137897407
28544,2015,2,A,골목상권,1000200,장한로27길,11,58,137897407
28545,2015,1,A,골목상권,1000200,장한로27길,11,58,131292593
28546,2015,4,A,골목상권,1000199,장한로27가길,20,62,139341538
28547,2015,3,A,골목상권,1000199,장한로27가길,20,62,139341538
28548,2015,2,A,골목상권,1000199,장한로27가길,20,62,139341538
28549,2015,1,A,골목상권,1000199,장한로27가길,20,62,132027026
28550,2015,4,A,골목상권,1000198,장한로26길,10,86,236682163
28551,2015,3,A,골목상권,1000198,장한로26길,10,86,236682163
28552,2015,2,A,골목상권,1000198,장한로26길,10,86,236682163
28553,2015,1,A,골목상권,1000198,장한로26길,10,86,232518045
28554,2015,4,A,골목상권,1000197,장한로26가길,12,57,136432371
28555,2015,3,A,골목상권,1000197,장한로26가길,12,57,136432371
28556,2015,2,A,골목상권,1000197,장한로26가길,12,57,136432371
28557,2015,1,A,골목상권,1000197,장한로26가길,12,55,133562773
28558,2015,4,A,골목상권,1000196,장한로25길,7,60,136947919
28559,2015,3,A,골목상권,1000196,장한로25길,7,60,136947919
28560,2015,2,A,골목상권,1000196,장한로25길,7,60,136947919
28561,2015,1,A,골목상권,1000196,장한로25길,7,60,132601261
28562,2015,4,A,골목상권,1000195,장한로14길,10,73,174049376
28563,2015,3,A,골목상권,1000195,장한로14길,10,73,174049376
28564,2015,2,A,골목상권,1000195,장한로14길,10,73,174049376
28565,2015,1,A,골목상권,1000195,장한로14길,10,73,169299986
28566,2015,4,A,골목상권,1000194,이문로42길,14,52,131868899
28567,2015,3,A,골목상권,1000194,이문로42길,14,52,131868899
28568,2015,2,A,골목상권,1000194,이문로42길,14,52,131868899
28569,2015,1,A,골목상권,1000194,이문로42길,14,52,131039732
28570,2015,4,A,골목상권,1000193,왕산로43길,17,53,97376276
28571,2015,3,A,골목상권,1000193,왕산로43길,17,53,97376276
28572,2015,2,A,골목상권,1000193,왕산로43길,17,53,97376276
28573,2015,1,A,골목상권,1000193,왕산로43길,17,53,96405495
28574,2015,4,A,골목상권,1000192,왕산로33길,2,57,116458333
28575,2015,3,A,골목상권,1000192,왕산로33길,2,57,116458333
28576,2015,2,A,골목상권,1000192,왕산로33길,2,57,116458333
28577,2015,1,A,골목상권,1000192,왕산로33길,2,57,115416667
28578,2015,4,A,골목상권,1000191,왕산로32길,7,42,114623120
28579,2015,3,A,골목상권,1000191,왕산로32길,7,42,114623120
28580,2015,2,A,골목상권,1000191,왕산로32길,7,42,114623120
28581,2015,1,A,골목상권,1000191,왕산로32길,5,51,99947149
28582,2015,4,A,골목상권,1000190,약령시로17길,6,57,156100000
28583,2015,3,A,골목상권,1000190,약령시로17길,6,57,156100000
28584,2015,2,A,골목상권,1000190,약령시로17길,6,57,156100000
28585,2015,1,A,골목상권,1000190,약령시로17길,6,68,167906250
28586,2015,4,A,골목상권,1000189,서울시립대로4길,9,65,138183291
28587,2015,3,A,골목상권,1000189,서울시립대로4길,9,65,138183291
28588,2015,2,A,골목상권,1000189,서울시립대로4길,9,65,138183291
28589,2015,1,A,골목상권,1000189,서울시립대로4길,9,68,137868476
28590,2015,4,A,골목상권,1000188,서울시립대로29길,55,49,93285428
28591,2015,3,A,골목상권,1000188,서울시립대로29길,55,49,93285428
28592,2015,2,A,골목상권,1000188,서울시립대로29길,55,49,93285428
28593,2015,1,A,골목상권,1000188,서울시립대로29길,55,52,92430505
28594,2015,4,A,골목상권,1000187,서울시립대로16길,16,60,127578299
28595,2015,3,A,골목상권,1000187,서울시립대로16길,16,60,127578299
28596,2015,2,A,골목상권,1000187,서울시립대로16길,16,60,127578299
28597,2015,1,A,골목상권,1000187,서울시립대로16길,16,60,126630382
28598,2015,4,A,골목상권,1000186,사가정로2길,5,27,60837500
28599,2015,3,A,골목상권,1000186,사가정로2길,5,27,60837500
28600,2015,2,A,골목상권,1000186,사가정로2길,5,27,60837500
28601,2015,1,A,골목상권,1000186,사가정로2길,5,43,93900000
28602,2015,4,A,골목상권,1000185,사가정로23가길,19,60,142480678
28603,2015,3,A,골목상권,1000185,사가정로23가길,19,60,142480678
28604,2015,2,A,골목상권,1000185,사가정로23가길,19,60,142480678
28605,2015,1,A,골목상권,1000185,사가정로23가길,19,61,130824331
28606,2015,4,A,골목상권,1000184,사가정로13길,9,51,119580988
28607,2015,3,A,골목상권,1000184,사가정로13길,9,51,119580988
