,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수
23644,2016,2,A,골목상권,1000527,목동중앙북로16길,1
23645,2016,2,R,전통시장,1001465,신신림시장,1
23646,2016,2,A,골목상권,1000343,인수봉로56길,5
23647,2016,2,A,골목상권,1000378,공릉로58길,4
23648,2016,2,A,골목상권,1000617,경인로15길,8
23649,2016,2,A,골목상권,1000877,주흥15길,1
23650,2016,2,A,골목상권,1000102,사근동길,11
23651,2016,2,A,골목상권,1000124,청계천로10나길,17
23652,2016,2,R,전통시장,1001423,독산동 우시장,4
23653,2016,2,A,골목상권,1000477,매봉산로2길,11
23654,2016,2,A,골목상권,1000777,장승배기로27길,5
23655,2016,2,A,골목상권,1000825,은천로25길,4
23656,2016,2,A,골목상권,1000283,솔샘로6길,4
23657,2016,2,R,전통시장,1001283,백학시장,7
23658,2016,2,D,발달상권,1001235,서울 종로구 안국역_1,21
23659,2016,2,R,전통시장,1001264,통인시장,8
23660,2016,2,A,골목상권,1000695,대림로34길,8
23661,2016,2,A,골목상권,1000305,지봉로20길,10
23662,2016,2,A,골목상권,1000831,조원중앙로2길,16
23663,2016,2,A,골목상권,1000691,당산로46길,16
23664,2016,2,D,발달상권,1001122,여의도 시범아파트앞,14
23665,2016,2,D,발달상권,1001097,잠실역 롯데월드,21
23666,2016,2,R,전통시장,1001485,고분다리골목시장,6
23667,2016,2,A,골목상권,1000377,해등로16길,3
23668,2016,2,A,골목상권,1000473,마포대로4길,4
23669,2016,2,A,골목상권,1000992,양재대로96길,9
23670,2016,2,A,골목상권,1000151,아차산로40길,2
23671,2016,2,A,골목상권,1000815,신림동길,4
23672,2016,2,A,골목상권,1000753,사당로29길,2
23673,2016,2,A,골목상권,1000052,녹사평대로32길,1
23674,2016,2,D,발달상권,1001207,서울 중구 신당역_2,12
23675,2016,2,A,골목상권,1000200,장한로27길,3
23676,2016,2,D,발달상권,1001022,관악구 사당역_2,33
23677,2016,2,A,골목상권,1000573,곰달래로60길,10
23678,2016,2,A,골목상권,1000612,개봉로1길,6
23679,2016,2,D,발달상권,1001257,서울 강북구 수유역_2,71
23680,2016,2,D,발달상권,1001259,서울 강북구 수유역_3,19
23681,2016,2,A,골목상권,1000347,한천로124나길,6
23682,2016,2,R,전통시장,1001349,방천골목시장,7
23683,2016,2,A,골목상권,1000335,솔매로41길,3
23684,2016,2,R,전통시장,1001457,봉천중앙시장,3
23685,2016,2,A,골목상권,1000798,남부순환로172길,7
23686,2016,2,A,골목상권,1000548,중앙로55길,2
23687,2016,2,A,골목상권,1000776,장승배기로19길,3
23688,2016,2,A,골목상권,1000924,선릉로121길,5
23689,2016,2,A,골목상권,1000212,천호대로77길,2
23690,2016,2,A,골목상권,1000774,여의대방로46길,8
23691,2016,2,A,골목상권,1000817,신림로28길,16
23692,2016,2,D,발달상권,1001051,보라매공원,54
23693,2016,2,D,발달상권,1001100,강남구 논현역_3,11
23694,2016,2,A,골목상권,1000898,논현로139길,3
23695,2016,2,A,골목상권,1000903,논현로8길,3
23696,2016,2,A,골목상권,1000638,구로중앙로8길,13
23697,2016,2,A,골목상권,1000386,한글비석로22길,21
23698,2016,2,R,전통시장,1001354,우이시장,2
23699,2016,2,D,발달상권,1001043,동작구 총신대입구역_2,80
23700,2016,2,A,골목상권,1000581,국회대로7길,6
23701,2016,2,A,골목상권,1000566,강서로8길,23
23702,2016,2,R,전통시장,1001285,합동(새벽)시장,4
23703,2016,2,A,골목상권,1000223,겸재로36길,7
23704,2016,2,A,골목상권,1000829,조원로10길,8
23705,2016,2,A,골목상권,1000900,논현로26길,9
23706,2016,2,A,골목상권,1000544,중앙로36길,13
23707,2016,2,A,골목상권,1000519,목동동로12길,16
23708,2016,2,A,골목상권,1000509,곰달래로2길,4
23709,2016,2,D,발달상권,1001186,서울 서대문구 이대역,34
23710,2016,2,A,골목상권,1000894,논현로106길,6
23711,2016,2,A,골목상권,1000886,강남대로118길,4
23712,2016,2,D,발달상권,1001044,양재역_3,30
23713,2016,2,A,골목상권,1000861,반포대로9길,9
23714,2016,2,R,전통시장,1001444,상도전통시장,14
23715,2016,2,A,골목상권,1000733,국사봉1길,14
23716,2016,2,R,전통시장,1001348,동북시장,19
23717,2016,2,R,전통시장,1001320,전농로터리시장,5
23718,2016,2,A,골목상권,1000133,긴고랑로20길,23
23719,2016,2,A,골목상권,1000661,독산로40길,18
23720,2016,2,A,골목상권,1000723,여의대방로39길,12
23721,2016,2,A,골목상권,1000732,영신로9길,8
23722,2016,2,D,발달상권,1001132,영등포유통상가,8
23723,2016,2,A,골목상권,1000975,동남로82길,11
23724,2016,2,A,골목상권,1000248,면목로78길,5
23725,2016,2,A,골목상권,1000142,동일로18길,9
23726,2016,2,D,발달상권,1001210,시청역_2,30
23727,2016,2,R,전통시장,1001279,동평화시장,5
23728,2016,2,D,발달상권,1001241,혜화역 대학로_2,9
23729,2016,2,R,전통시장,1001273,남대문시장,76
23730,2016,2,D,발달상권,1001211,동대문시장_1,23
23731,2016,2,D,발달상권,1001204,서울 중구 을지로3가역_1,34
23732,2016,2,D,발달상권,1001226,서울 종로구 종로5가역_2,53
23733,2016,2,D,발달상권,1001203,명동거리,140
23734,2016,2,D,발달상권,1001232,서울 종로구 종로3가역_2,40
23735,2016,2,A,골목상권,1000951,백제고분로45길,6
23736,2016,2,A,골목상권,1000953,백제고분로50길,7
23737,2016,2,D,발달상권,1001056,서울 송파구 가락시장역,16
23738,2016,2,A,골목상권,1000958,송파대로30길,18
23739,2016,2,D,발달상권,1001037,양재역,65
23740,2016,2,A,골목상권,1000623,고척로27다길,6
23741,2016,2,D,발달상권,1001060,가락시장,22
23742,2016,2,R,전통시장,1001479,석촌시장,4
23743,2016,2,A,골목상권,1000462,도화길,17
23744,2016,2,R,전통시장,1001383,공덕시장,13
23745,2016,2,A,골목상권,1000474,만리재옛길,7
23746,2016,2,A,골목상권,1000991,양재대로95길,8
23747,2016,2,D,발달상권,1001105,서울 동작구 노량진역,27
23748,2016,2,A,골목상권,1000719,양평로19길,13
23749,2016,2,A,골목상권,1000415,은평로3길,7
23750,2016,2,A,골목상권,1000199,장한로27가길,2
23751,2016,2,A,골목상권,1000170,난계로30길,2
23752,2016,2,A,골목상권,1000230,동일로112길,10
23753,2016,2,A,골목상권,1000892,개포로82길,12
23754,2016,2,D,발달상권,1001094,선정릉역_1,9
23755,2016,2,D,발달상권,1001065,은마아파트입구사거리_1,22
23756,2016,2,A,골목상권,1000917,삼성로115길,7
23757,2016,2,A,골목상권,1000915,봉은사로57길,3
23758,2016,2,D,발달상권,1001131,청담역_2,18
23759,2016,2,A,골목상권,1000631,구로동로7길,3
23760,2016,2,R,전통시장,1001488,성내골목시장,4
23761,2016,2,A,골목상권,1000942,마천로51길,17
23762,2016,2,D,발달상권,1001095,강남구 논현역_2,87
23763,2016,2,A,골목상권,1000972,구천면로41길,12
23764,2016,2,A,골목상권,1000401,연서로16길,20
23765,2016,2,A,골목상권,1000392,갈현로41길,20
23766,2016,2,A,골목상권,1000442,세무서길,26
23767,2016,2,D,발달상권,1001206,서대문구 서대문역_2,49
23768,2016,2,A,골목상권,1000439,북아현로4길,7
23769,2016,2,A,골목상권,1000395,서오릉로21길,8
23770,2016,2,A,골목상권,1000383,상계로1길,9
23771,2016,2,R,전통시장,1001367,상계중앙시장,14
23772,2016,2,A,골목상권,1000056,두텁바위로1길,11
23773,2016,2,A,골목상권,1000079,한강대로43길,10
23774,2016,2,D,발달상권,1001154,용산 전자상가_4,10
23775,2016,2,A,골목상권,1000134,긴고랑로7길,23
23776,2016,2,A,골목상권,1000104,상원길,15
23777,2016,2,A,골목상권,1000119,왕십리로31길,7
23778,2016,2,A,골목상권,1000064,우사단로4길,13
23779,2016,2,A,골목상권,1000150,면목로17길,20
23780,2016,2,D,발달상권,1001196,시청역_1,60
23781,2016,2,D,발달상권,1001138,압구정 로데오거리_1,84
23782,2016,2,A,골목상권,1000540,은행정로5길,12
23783,2016,2,A,골목상권,1000543,중앙로32길,14
23784,2016,2,A,골목상권,1000536,오목로23길,4
23785,2016,2,A,골목상권,1000500,월드컵로19길,21
23786,2016,2,A,골목상권,1000525,목동중앙로3길,4
23787,2016,2,A,골목상권,1000582,까치산로4길,7
23788,2016,2,A,골목상권,1000600,초록마을로3길,17
23789,2016,2,R,전통시장,1001416,공항시장,1
23790,2016,2,D,발달상권,1001076,구로역,18
23791,2016,2,A,골목상권,1000608,화곡로64길,15
23792,2016,2,D,발달상권,1001023,가산디지털단지역_2,64
23793,2016,2,A,골목상권,1000655,가산로5길,13
23794,2016,2,D,발달상권,1001243,서울 성북구 안암역,12
23795,2016,2,A,골목상권,1000258,용마산로118길,16
23796,2016,2,D,발달상권,1001252,서울 성북구 미아삼거리역_2,35
23797,2016,2,D,발달상권,1001251,서울 강북구 미아삼거리역_1,63
23798,2016,2,A,골목상권,1000241,면목로21길,1
23799,2016,2,A,골목상권,1000860,바우뫼로39길,1
23800,2016,2,A,골목상권,1000458,광성로6길,3
23801,2016,2,A,골목상권,1000750,사당로23길,8
23802,2016,2,A,골목상권,1000701,도림로63길,3
23803,2016,2,A,골목상권,1000959,양재대로62길,7
23804,2016,2,A,골목상권,1000995,올림픽로77길,1
23805,2016,2,A,골목상권,1000285,안암로5길,3
23806,2016,2,A,골목상권,1000279,삼선교로10다길,1
23807,2016,2,A,골목상권,1000659,남부순환로112길,7
23808,2016,2,R,전통시장,1001339,정릉아리랑시장,11
23809,2016,2,A,골목상권,1000250,봉화산로30길,2
23810,2016,2,A,골목상권,1000263,돌곶이로22길,3
23811,2016,2,R,전통시장,1001327,이경시장,2
23812,2016,2,A,골목상권,1000734,국사봉2길,3
23813,2016,2,R,전통시장,1001433,영일시장,1
23814,2016,2,A,골목상권,1000645,부일로11길,17
23815,2016,2,A,골목상권,1000058,백범로90길,7
23816,2016,2,A,골목상권,1000014,율곡로16길,3
23817,2016,2,A,골목상권,1000538,오목로3길,2
23818,2016,2,A,골목상권,1000699,도림로112길,5
23819,2016,2,A,골목상권,1000315,노해로17길,7
23820,2016,2,A,골목상권,1000259,용마산로94길,11
23821,2016,2,A,골목상권,1000132,광나루로52길,1
23822,2016,2,A,골목상권,1000803,남현길,1
23823,2016,2,A,골목상권,1000583,남부순환로11길,5
23824,2016,2,R,전통시장,1001365,공릉동도깨비시장,14
23825,2016,2,R,전통시장,1001403,신월7동골목시장,8
23826,2016,2,A,골목상권,1000491,양화로11길,1
23827,2016,2,A,골목상권,1000517,남부순환로88길,8
23828,2016,2,A,골목상권,1000010,성균관로5길,3
23829,2016,2,A,골목상권,1000005,백석동길,7
23830,2016,2,A,골목상권,1000006,북촌로11길,10
23831,2016,2,A,골목상권,1000976,동남로85길,7
23832,2016,2,A,골목상권,1000436,독립문로8길,14
23833,2016,2,R,전통시장,1001375,증산종합시장,1
23834,2016,2,A,골목상권,1000692,대림로22길,8
23835,2016,2,A,골목상권,1000694,대림로31길,8
23836,2016,2,A,골목상권,1000002,난계로27길,2
23837,2016,2,A,골목상권,1000628,구로동로38길,5
23838,2016,2,A,골목상권,1000755,사당로30길,8
23839,2016,2,A,골목상권,1000786,구암길,23
23840,2016,2,D,발달상권,1001116,영등포역_1,6
23841,2016,2,A,골목상권,1000987,양재대로116길,5
23842,2016,2,A,골목상권,1000938,학동로6길,5
23843,2016,2,A,골목상권,1000761,상도로62길,18
23844,2016,2,A,골목상권,1000297,정릉로26길,11
23845,2016,2,A,골목상권,1000752,사당로26길,1
23846,2016,2,D,발달상권,1001024,관악구 사당역_1,31
23847,2016,2,A,골목상권,1000668,범안로11길,17
23848,2016,2,R,전통시장,1001369,갈현시장,4
23849,2016,2,A,골목상권,1000260,중랑천로10길,4
23850,2016,2,A,골목상권,1000797,남부순환로161길,8
23851,2016,2,A,골목상권,1000838,호암로20길,2
23852,2016,2,A,골목상권,1000843,소담길,8
23853,2016,2,A,골목상권,1000961,양재대로71길,14
23854,2016,2,A,골목상권,1000969,고덕로25길,3
23855,2016,2,A,골목상권,1000004,명륜길,20
23856,2016,2,A,골목상권,1000799,남부순환로234길,6
23857,2016,2,A,골목상권,1000673,시흥대로141길,21
23858,2016,2,A,골목상권,1000632,구로동로8길,16
23859,2016,2,A,골목상권,1000375,우이천로32길,22
23860,2016,2,A,골목상권,1000336,솔매로45길,11
23861,2016,2,A,골목상권,1000846,강남대로8길,4
23862,2016,2,A,골목상권,1000957,송이로36길,10
23863,2016,2,A,골목상권,1000962,양재대로72길,26
23864,2016,2,A,골목상권,1000902,논현로63길,4
23865,2016,2,A,골목상권,1000545,중앙로45길,19
23866,2016,2,R,전통시장,1001386,신수시장,5
23867,2016,2,A,골목상권,1000676,시흥대로22길,9
23868,2016,2,A,골목상권,1000744,등용로14길,16
23869,2016,2,D,발달상권,1001075,역삼역_2,13
23870,2016,2,D,발달상권,1001111,서울 강남구 강남구청역_1,48
23871,2016,2,A,골목상권,1000872,서초대로4길,8
23872,2016,2,A,골목상권,1000871,서초대로25길,24
23873,2016,2,A,골목상권,1000444,신촌로37길,12
23874,2016,2,A,골목상권,1000397,수색로18길,9
23875,2016,2,A,골목상권,1000387,한글비석로24길,12
23876,2016,2,A,골목상권,1000891,개포로28길,8
23877,2016,2,A,골목상권,1000025,통일로12길,7
23878,2016,2,A,골목상권,1000501,월드컵로25길,17
23879,2016,2,A,골목상권,1000757,상도로15길,15
23880,2016,2,A,골목상권,1000822,신사로20길,3
23881,2016,2,A,골목상권,1000296,장위로50길,11
23882,2016,2,D,발달상권,1001032,서울 관악구 신림역_2,25
23883,2016,2,D,발달상권,1001028,서울 관악구 서울대입구역_2,19
23884,2016,2,A,골목상권,1000451,충정로4길,15
23885,2016,2,A,골목상권,1000572,곰달래로53길,18
23886,2016,2,A,골목상권,1000365,도봉로169나길,21
23887,2016,2,A,골목상권,1000565,강서로5라길,9
23888,2016,2,A,골목상권,1000551,화곡로4길,10
23889,2016,2,A,골목상권,1000520,목동동로8길,24
23890,2016,2,A,골목상권,1000495,와우산로29길,3
23891,2016,2,A,골목상권,1000502,월드컵로36길,9
23892,2016,2,D,발달상권,1001081,서울 강남구 역삼역_2,36
23893,2016,2,D,발달상권,1001055,서울 서초구 서초역,9
23894,2016,2,A,골목상권,1000930,언주로81길,19
23895,2016,2,D,발달상권,1001090,삼정역_2,20
23896,2016,2,D,발달상권,1001062,서울 강남구 강남역_1,84
23897,2016,2,A,골목상권,1000764,서달로15길,22
23898,2016,2,A,골목상권,1000775,장승배기로10길,21
23899,2016,2,A,골목상권,1000323,도봉로67길,15
23900,2016,2,A,골목상권,1000149,뚝섬로64길,13
23901,2016,2,A,골목상권,1000246,면목로55길,7
23902,2016,2,R,전통시장,1001332,사가정시장,23
23903,2016,2,A,골목상권,1000194,이문로42길,1
23904,2016,2,D,발달상권,1001238,서울 동대문구 청량리역,87
23905,2016,2,A,골목상권,1000125,한림말3길,11
23906,2016,2,A,골목상권,1000033,다산로39길,10
23907,2016,2,A,골목상권,1000055,대사관로34길,6
23908,2016,2,A,골목상권,1000707,디지털로37길,10
23909,2016,2,A,골목상권,1000662,독산로50길,7
23910,2016,2,D,발달상권,1001158,당산역_2,19
23911,2016,2,A,골목상권,1000724,여의대방로43나길,15
23912,2016,2,A,골목상권,1000731,영등포로84길,14
23913,2016,2,R,전통시장,1001430,영등포전통시장,132
23914,2016,2,A,골목상권,1000704,도신로29길,17
23915,2016,2,D,발달상권,1001015,서울 금천구 독산1동_1,58
23916,2016,2,D,발달상권,1001093,신천역,91
23917,2016,2,A,골목상권,1000190,약령시로17길,13
23918,2016,2,R,전통시장,1001330,동원시장,31
23919,2016,2,A,골목상권,1000182,무학로16길,5
23920,2016,2,A,골목상권,1000210,천호대로17길,12
23921,2016,2,D,발달상권,1001187,한양시장,9
23922,2016,2,A,골목상권,1000120,왕십리로6길,12
23923,2016,2,A,골목상권,1000139,능동로34길,3
23924,2016,2,D,발달상권,1001145,용산 전자상가_1,45
23925,2016,2,A,골목상권,1000035,동호로11길,2
23926,2016,2,D,발달상권,1001201,서울 중구 신당역_1,24
23927,2016,2,A,골목상권,1000021,창경궁로35길,17
23928,2016,2,A,골목상권,1000965,오금로46길,11
23929,2016,2,A,골목상권,1000644,디지털로32길,25
23930,2016,2,D,발달상권,1001045,동작구 총신대입구역_1,70
23931,2016,2,A,골목상권,1000741,동작대로33길,6
23932,2016,2,R,전통시장,1001448,흑석시장,26
23933,2016,2,D,발달상권,1001170,공덕역,19
23934,2016,2,D,발달상권,1001171,서울 마포구 공덕역_2,5
23935,2016,2,A,골목상권,1000993,올림픽로48길,11
23936,2016,2,A,골목상권,1000997,올림픽로80길,12
23937,2016,2,D,발달상권,1001134,서울 영등포구 여의도역_2,82
23938,2016,2,A,골목상권,1000988,양재대로124길,7
23939,2016,2,A,골목상권,1000389,가좌로7길,15
23940,2016,2,A,골목상권,1000216,한천로40길,7
23941,2016,2,A,골목상권,1000889,개포로17길,13
23942,2016,2,A,골목상권,1000895,논현로10길,7
23943,2016,2,A,골목상권,1000899,논현로159길,4
23944,2016,2,D,발달상권,1001141,압구정 로데오거리_2,116
23945,2016,2,D,발달상권,1001068,은마아파트입구사거리_2,7
23946,2016,2,D,발달상권,1001140,서울 강남구 압구정역,155
23947,2016,2,A,골목상권,1000635,구로중앙로34길,2
23948,2016,2,A,골목상권,1000634,구로중앙로28길,21
23949,2016,2,A,골목상권,1000630,구로동로42길,5
23950,2016,2,D,발달상권,1001198,서울 강서구 송정역,39
23951,2016,2,D,발달상권,1001157,서울 강동구 천호역_1,22
23952,2016,2,R,전통시장,1001487,천호시장,8
23953,2016,2,A,골목상권,1000454,통일로37길,40
23954,2016,2,R,전통시장,1001374,대림골목시장,16
23955,2016,2,A,골목상권,1000426,증산로5길,5
23956,2016,2,D,발달상권,1001160,서울 광진구 구의역,36
23957,2016,2,A,골목상권,1000095,마조로16길,8
23958,2016,2,R,전통시장,1001294,마장축산물시장,6
23959,2016,2,A,골목상권,1000067,원효로53길,9
23960,2016,2,D,발달상권,1001195,왕십리역_2,8
23961,2016,2,A,골목상권,1000099,무학로6길,6
23962,2016,2,A,골목상권,1000636,구로중앙로42길,3
23963,2016,2,A,골목상권,1000396,서오릉로8길,1
23964,2016,2,A,골목상권,1000845,강남대로34길,1
23965,2016,2,A,골목상권,1000128,광나루로24길,1
23966,2016,2,D,발달상권,1001255,서울 은평구 연신내역_3,2
23967,2016,2,A,골목상권,1000310,화랑로14길,4
23968,2016,2,A,골목상권,1000160,자양로26길,6
23969,2016,2,A,골목상권,1000729,영등포로62길,3
23970,2016,2,A,골목상권,1000745,만양로14길,4
23971,2016,2,A,골목상권,1000325,도봉로8길,3
23972,2016,2,R,전통시장,1001400,신월3동골목시장,1
23973,2016,2,A,골목상권,1000135,긴고랑로8길,2
23974,2016,2,A,골목상권,1000398,역말로9길,2
23975,2016,2,A,골목상권,1000967,강동대로53길,3
23976,2016,2,A,골목상권,1000568,개화동로25길,3
23977,2016,2,A,골목상권,1000287,오패산로3길,1
23978,2016,2,A,골목상권,1000303,종암로24가길,2
23979,2016,2,A,골목상권,1000195,장한로14길,1
23980,2016,2,A,골목상권,1000642,디지털로27길,1
23981,2016,2,A,골목상권,1000374,시루봉로23길,12
23982,2016,2,A,골목상권,1000716,신길로42가길,10
23983,2016,2,R,전통시장,1001284,서울중앙시장,6
23984,2016,2,A,골목상권,1000721,양평로28길,9
23985,2016,2,A,골목상권,1000476,망원로2길,6
23986,2016,2,A,골목상권,1000508,곰달래로10길,3
23987,2016,2,A,골목상권,1000464,독막로32길,6
23988,2016,2,A,골목상권,1000541,은행정로7길,9
23989,2016,2,D,발달상권,1001237,서울 종로구 경복궁역_2,21
23990,2016,2,A,골목상권,1000529,목동중앙서로7길,4
23991,2016,2,A,골목상권,1000811,봉천로13길,4
23992,2016,2,R,전통시장,1001363,쌍문역골목시장,3
23993,2016,2,A,골목상권,1000488,신촌로12길,16
23994,2016,2,A,골목상권,1000494,와우산로29가길,7
23995,2016,2,A,골목상권,1000286,오패산로19길,13
23996,2016,2,A,골목상권,1000321,도봉로18길,1
23997,2016,2,A,골목상권,1000792,난곡로74길,6
23998,2016,2,A,골목상권,1000643,디지털로32가길,3
23999,2016,2,A,골목상권,1000264,돌곶이로27길,6
24000,2016,2,A,골목상권,1000293,인촌로5길,12
24001,2016,2,A,골목상권,1000314,화랑로40길,11
24002,2016,2,A,골목상권,1000789,난곡로24길,3
24003,2016,2,A,골목상권,1000671,시흥대로120길,6
24004,2016,2,D,발달상권,1001139,서울 영등포구 영등포구청역,16
24005,2016,2,A,골목상권,1000407,연서로33길,2
24006,2016,2,R,전통시장,1001347,석관황금시장,2
24007,2016,2,R,전통시장,1001341,길음시장,5
24008,2016,2,A,골목상권,1000164,자양번영로3길,5
24009,2016,2,D,발달상권,1001031,서울 관악구 신림역_1,23
24010,2016,2,A,골목상권,1000859,마방로2길,16
24011,2016,2,A,골목상권,1000824,양녕로6길,1
24012,2016,2,D,발달상권,1001128,청담사거리_1,3
24013,2016,2,R,전통시장,1001446,성대시장,22
24014,2016,2,A,골목상권,1000376,우이천로4다길,5
24015,2016,2,A,골목상권,1000353,노해로63다길,1
24016,2016,2,D,발달상권,1001189,서울 중구 명동역,34
24017,2016,2,A,골목상권,1000909,도산대로50길,2
24018,2016,2,A,골목상권,1000443,수색로8길,12
24019,2016,2,A,골목상권,1000363,도봉로152가길,6
24020,2016,2,A,골목상권,1000360,도봉로114길,41
24021,2016,2,A,골목상권,1000341,오패산로52길,30
24022,2016,2,A,골목상권,1000298,정릉로27길,7
24023,2016,2,D,발달상권,1001030,양재역_2,47
24024,2016,2,A,골목상권,1000856,동산로10길,13
24025,2016,2,A,골목상권,1000727,영등포로27길,5
24026,2016,2,A,골목상권,1000904,도곡로37길,20
24027,2016,2,A,골목상권,1000245,면목로49길,10
24028,2016,2,A,골목상권,1000193,왕산로43길,14
24029,2016,2,D,발달상권,1001072,신대방삼거리역,38
24030,2016,2,A,골목상권,1000785,관천로22길,9
24031,2016,2,A,골목상권,1000971,구천면로36길,4
24032,2016,2,A,골목상권,1000390,갈현로1길,5
24033,2016,2,A,골목상권,1000371,방학로5길,2
24034,2016,2,D,발달상권,1001212,서대문구 서대문역_1,14
24035,2016,2,A,골목상권,1000304,종암로5길,7
24036,2016,2,A,골목상권,1000535,신월로20길,6
24037,2016,2,D,발달상권,1001147,용산 전자상가_2,3
24038,2016,2,D,발달상권,1001025,서울 관악구 서울대입구역_1,87
24039,2016,2,D,발달상권,1001185,서울 서대문구 신촌역,106
24040,2016,2,A,골목상권,1000498,월드컵로11길,16
24041,2016,2,A,골목상권,1000516,남부순환로79길,13
24042,2016,2,A,골목상권,1000523,목동중앙남로3가길,9
24043,2016,2,R,전통시장,1001395,목3동시장,41
24044,2016,2,D,발달상권,1001184,서울 마포구 홍대입구역_3,35
24045,2016,2,A,골목상권,1000499,월드컵로16길,23
24046,2016,2,A,골목상권,1000533,신목로6길,24
24047,2016,2,A,골목상권,1000478,모래내로7길,4
24048,2016,2,A,골목상권,1000448,증가로20가길,6
24049,2016,2,A,골목상권,1000913,봉은사로29길,8
24050,2016,2,D,발달상권,1001050,교대역_1,59
24051,2016,2,R,전통시장,1001441,본동인정시장,12
24052,2016,2,D,발달상권,1001193,장한평역_1,33
24053,2016,2,A,골목상권,1000746,만양로8길,13
24054,2016,2,A,골목상권,1000710,선유로55길,15
24055,2016,2,A,골목상권,1000680,시흥대로68길,10
24056,2016,2,A,골목상권,1000712,선유서로25길,9
24057,2016,2,A,골목상권,1000674,시흥대로150길,13
24058,2016,2,A,골목상권,1000722,여의대방로35길,8
24059,2016,2,D,발달상권,1001121,영등포역_3,14
24060,2016,2,A,골목상권,1000688,당산로31길,7
24061,2016,2,A,골목상권,1000672,시흥대로138길,14
24062,2016,2,D,발달상권,1001127,서울 영등포구 여의도역_1,92
24063,2016,2,A,골목상권,1000144,뚝섬로23길,2
24064,2016,2,A,골목상권,1000215,한천로33길,8
24065,2016,2,R,전통시장,1001328,이문제일시장,1
24066,2016,2,A,골목상권,1000173,답십리로60길,9
24067,2016,2,A,골목상권,1000153,아차산로55길,5
24068,2016,2,A,골목상권,1000085,회나무로13길,13
24069,2016,2,A,골목상권,1000070,이태원로27길,3
24070,2016,2,A,골목상권,1000156,용마산로21길,27
24071,2016,2,A,골목상권,1000091,둘레9길,13
24072,2016,2,R,전통시장,1001297,뚝도시장,10
24073,2016,2,A,골목상권,1000003,돈화문로11가길,23
24074,2016,2,A,골목상권,1000015,이화장길,9
24075,2016,2,R,전통시장,1001266,동대문종합시장,11
24076,2016,2,D,발달상권,1001208,서울 중구 을지로3가역_2,21
24077,2016,2,D,발달상권,1001227,종로구청,82
24078,2016,2,D,발달상권,1001215,서울 종로구 광화문역_1,41
24079,2016,2,D,발달상권,1001199,서울 중구 충무로역_2,34
24080,2016,2,A,골목상권,1000944,백제고분로22길,30
24081,2016,2,A,골목상권,1000652,중앙로15길,17
24082,2016,2,A,골목상권,1000574,공항대로38길,4
24083,2016,2,D,발달상권,1001026,구로디지털단지역,5
24084,2016,2,A,골목상권,1000952,백제고분로46길,11
24085,2016,2,A,골목상권,1000472,마포대로20길,10
24086,2016,2,R,전통시장,1001385,아현시장,24
24087,2016,2,D,발달상권,1001166,서울 마포구 마포역_2,39
24088,2016,2,A,골목상권,1001003,천호대로162길,2
24089,2016,2,D,발달상권,1001011,서울 금천구 시흥1동_4,82
24090,2016,2,A,골목상권,1000698,대림로8길,10
24091,2016,2,A,골목상권,1000693,대림로29길,29
24092,2016,2,A,골목상권,1000455,통일로39길,12
24093,2016,2,D,발달상권,1001224,서울 동대문구 신설동역_1,14
24094,2016,2,D,발달상권,1001172,어린이대공원역,10
24095,2016,2,A,골목상권,1000939,학동로77길,23
24096,2016,2,A,골목상권,1000890,개포로20길,8
24097,2016,2,A,골목상권,1000912,봉은사로109길,2
24098,2016,2,D,발달상권,1001052,뱅뱅사거리_2,27
24099,2016,2,A,골목상권,1000937,학동로56길,15
24100,2016,2,D,발달상권,1001088,삼성역_1,57
24101,2016,2,R,전통시장,1001473,청담삼익시장,3
24102,2016,2,D,발달상권,1001066,서울 강남구 강남역,75
24103,2016,2,D,발달상권,1001071,서울 강남구 한티역,43
24104,2016,2,A,골목상권,1000620,경인로47길,17
24105,2016,2,A,골목상권,1000633,구로중앙로19길,10
24106,2016,2,A,골목상권,1000554,강서로15길,6
24107,2016,2,R,전통시장,1001408,신월중앙시장,1
24108,2016,2,A,골목상권,1001005,천호대로187길,18
24109,2016,2,A,골목상권,1001006,천호대로197길,5
24110,2016,2,A,골목상권,1000452,충정로6길,18
24111,2016,2,A,골목상권,1000420,응암로22길,23
24112,2016,2,A,골목상권,1000333,삼양로77길,14
24113,2016,2,A,골목상권,1000384,상계로9가길,10
24114,2016,2,R,전통시장,1001378,아현가구거리상점가,8
24115,2016,2,A,골목상권,1000432,통일로78길,10
24116,2016,2,A,골목상권,1000205,전농로4길,6
24117,2016,2,D,발달상권,1001143,서울 용산구 신용산역,13
24118,2016,2,A,골목상권,1000086,효창원로39길,13
24119,2016,2,A,골목상권,1000167,천호대로129길,17
24120,2016,2,A,골목상권,1000118,왕십리로26길,27
24121,2016,2,D,발달상권,1001181,서울 광진구 군자역,37
24122,2016,2,A,골목상권,1000053,녹사평대로40나길,4
24123,2016,2,D,발달상권,1001130,청담역_1,15
24124,2016,2,D,발달상권,1001129,청담사거리_2,16
24125,2016,2,A,골목상권,1000481,성미산로11길,9
24126,2016,2,R,전통시장,1001404,신정제일시장,9
24127,2016,2,A,골목상권,1000621,고척로21나길,19
24128,2016,2,R,전통시장,1001414,송화골목시장,32
