,기준_년월_코드,기준_분기_코드,기준_분기_코드.1,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수
26738,2015,3,A,골목상권,1000991,양재대로95길,587
26739,2015,3,A,골목상권,1000990,양재대로91길,978
26740,2015,3,A,골목상권,1000989,양재대로133길,276
26741,2015,3,A,골목상권,1000988,양재대로124길,556
26742,2015,3,A,골목상권,1000987,양재대로116길,206
26743,2015,3,A,골목상권,1000986,양재대로101길,1334
26744,2015,3,A,골목상권,1000985,암사길,365
26745,2015,3,A,골목상권,1000984,성안로3길,1478
26746,2015,3,A,골목상권,1000983,성내로5길,986
26747,2015,3,A,골목상권,1000982,상일로5길,54
26748,2015,3,A,골목상권,1000981,상암로5길,447
26749,2015,3,A,골목상권,1000980,상암로51길,716
26750,2015,3,A,골목상권,1000979,상암로4길,213
26751,2015,3,A,골목상권,1000978,상암로14길,432
26752,2015,3,A,골목상권,1000977,명일로13길,124
26753,2015,3,A,골목상권,1000976,동남로85길,134
26754,2015,3,A,골목상권,1000975,동남로82길,12
26755,2015,3,A,골목상권,1000974,동남로65길,86
26756,2015,3,A,골목상권,1000973,구천면로42길,360
26757,2015,3,A,골목상권,1000972,구천면로41길,576
26758,2015,3,A,골목상권,1000971,구천면로36길,53
26759,2015,3,A,골목상권,1000969,고덕로25길,6
26760,2015,3,A,골목상권,1000968,고덕로10길,142
26761,2015,3,A,골목상권,1000967,강동대로53길,827
26762,2015,3,A,골목상권,1000966,풍성로25길,862
26763,2015,3,A,골목상권,1000965,오금로46길,1394
26764,2015,3,A,골목상권,1000964,오금로36길,1605
26765,2015,3,A,골목상권,1000963,오금로11길,2246
26766,2015,3,A,골목상권,1000962,양재대로72길,677
26767,2015,3,A,골목상권,1000961,양재대로71길,1091
26768,2015,3,A,골목상권,1000960,양재대로64길,1547
26769,2015,3,A,골목상권,1000959,양재대로62길,5847
26770,2015,3,A,골목상권,1000958,송파대로30길,1607
26771,2015,3,A,골목상권,1000957,송이로36길,1895
26772,2015,3,A,골목상권,1000956,송이로32길,760
26773,2015,3,A,골목상권,1000955,송이로23길,1792
26774,2015,3,A,골목상권,1000954,삼전로13길,1812
26775,2015,3,A,골목상권,1000953,백제고분로50길,3385
26776,2015,3,A,골목상권,1000952,백제고분로46길,1627
26777,2015,3,A,골목상권,1000951,백제고분로45길,493
26778,2015,3,A,골목상권,1000950,백제고분로42길,117
26779,2015,3,A,골목상권,1000949,백제고분로39길,1354
26780,2015,3,A,골목상권,1000948,백제고분로34길,1635
26781,2015,3,A,골목상권,1000947,백제고분로33길,827
26782,2015,3,A,골목상권,1000946,백제고분로32길,1038
26783,2015,3,A,골목상권,1000945,백제고분로31길,296
26784,2015,3,A,골목상권,1000944,백제고분로22길,1083
26785,2015,3,A,골목상권,1000943,백제고분로21길,204
26786,2015,3,A,골목상권,1000942,마천로51길,123
26787,2015,3,A,골목상권,1000941,동남로20길,178
26788,2015,3,A,골목상권,1000940,거마로20길,387
26789,2015,3,A,골목상권,1000939,학동로77길,2926
26790,2015,3,A,골목상권,1000938,학동로6길,1988
26791,2015,3,A,골목상권,1000937,학동로56길,979
26792,2015,3,A,골목상권,1000936,학동로38길,6746
26793,2015,3,A,골목상권,1000935,테헤란로81길,621
26794,2015,3,A,골목상권,1000934,일원로9길,490
26795,2015,3,A,골목상권,1000933,일원로3길,218
26796,2015,3,A,골목상권,1000932,영동대로65길,3096
26797,2015,3,A,골목상권,1000931,영동대로112길,705
26798,2015,3,A,골목상권,1000930,언주로81길,8354
26799,2015,3,A,골목상권,1000929,압구정로2길,2591
26800,2015,3,A,골목상권,1000928,선릉로18길,513
26801,2015,3,A,골목상권,1000927,선릉로146길,1722
26802,2015,3,A,골목상권,1000926,선릉로133길,139
26803,2015,3,A,골목상권,1000925,선릉로132길,947
26804,2015,3,A,골목상권,1000924,선릉로121길,1656
26805,2015,3,A,골목상권,1000923,삼성로75길,2634
26806,2015,3,A,골목상권,1000922,삼성로69길,259
26807,2015,3,A,골목상권,1000921,삼성로64길,626
26808,2015,3,A,골목상권,1000920,삼성로63길,154
26809,2015,3,A,골목상권,1000919,삼성로57길,864
26810,2015,3,A,골목상권,1000918,삼성로147길,803
26811,2015,3,A,골목상권,1000917,삼성로115길,320
26812,2015,3,A,골목상권,1000916,봉은사로68길,199
26813,2015,3,A,골목상권,1000915,봉은사로57길,571
26814,2015,3,A,골목상권,1000914,봉은사로43길,958
26815,2015,3,A,골목상권,1000913,봉은사로29길,145
26816,2015,3,A,골목상권,1000912,봉은사로109길,294
26817,2015,3,A,골목상권,1000911,도산대로89길,2450
26818,2015,3,A,골목상권,1000910,도산대로81길,4620
26819,2015,3,A,골목상권,1000909,도산대로50길,2717
26820,2015,3,A,골목상권,1000908,도산대로38길,172
26821,2015,3,A,골목상권,1000907,도산대로30길,2936
26822,2015,3,A,골목상권,1000906,도산대로23길,1318
26823,2015,3,A,골목상권,1000905,도산대로15길,1943
26824,2015,3,A,골목상권,1000904,도곡로37길,3335
26825,2015,3,A,골목상권,1000903,논현로8길,777
26826,2015,3,A,골목상권,1000902,논현로63길,9579
26827,2015,3,A,골목상권,1000901,논현로28길,12967
26828,2015,3,A,골목상권,1000900,논현로26길,6217
26829,2015,3,A,골목상권,1000898,논현로139길,1847
26830,2015,3,A,골목상권,1000897,논현로123길,109
26831,2015,3,A,골목상권,1000896,논현로115길,3165
26832,2015,3,A,골목상권,1000895,논현로10길,2272
26833,2015,3,A,골목상권,1000894,논현로106길,2821
26834,2015,3,A,골목상권,1000893,남부순환로365길,186
26835,2015,3,A,골목상권,1000891,개포로28길,298
26836,2015,3,A,골목상권,1000890,개포로20길,4156
26837,2015,3,A,골목상권,1000889,개포로17길,3455
26838,2015,3,A,골목상권,1000888,강남대로140길,4382
26839,2015,3,A,골목상권,1000887,강남대로136길,1139
26840,2015,3,A,골목상권,1000886,강남대로118길,610
26841,2015,3,A,골목상권,1000885,서초중앙로8길,5426
26842,2015,3,A,골목상권,1000884,방배중앙로21길,2123
26843,2015,3,A,골목상권,1000883,효령로72길,194
26844,2015,3,A,골목상권,1000882,효령로34길,82
26845,2015,3,A,골목상권,1000881,효령로31길,1467
26846,2015,3,A,골목상권,1000880,효령로23길,724
26847,2015,3,A,골목상권,1000879,청두곶길,1882
26848,2015,3,A,골목상권,1000878,주흥길,354
26849,2015,3,A,골목상권,1000877,주흥15길,1435
26850,2015,3,A,골목상권,1000876,언남길,1951
26851,2015,3,A,골목상권,1000875,신반포로45길,453
26852,2015,3,A,골목상권,1000874,서초대로8길,276
26853,2015,3,A,골목상권,1000873,서초대로64길,518
26854,2015,3,A,골목상권,1000872,서초대로4길,848
26855,2015,3,A,골목상권,1000871,서초대로25길,3442
26856,2015,3,A,골목상권,1000870,서초대로23길,866
26857,2015,3,A,골목상권,1000869,서초대로15길,1068
26858,2015,3,A,골목상권,1000868,사평대로57길,216
26859,2015,3,A,골목상권,1000867,사평대로26길,15
26860,2015,3,A,골목상권,1000866,사평대로22길,1360
26861,2015,3,A,골목상권,1000865,사임당로17길,1552
26862,2015,3,A,골목상권,1000864,방배로42길,186
26863,2015,3,A,골목상권,1000863,방배로35길,2228
26864,2015,3,A,골목상권,1000862,방배로18길,69
26865,2015,3,A,골목상권,1000861,반포대로9길,706
26866,2015,3,A,골목상권,1000860,바우뫼로39길,2987
26867,2015,3,A,골목상권,1000859,마방로2길,3621
26868,2015,3,A,골목상권,1000858,방배천로4안길,1572
26869,2015,3,A,골목상권,1000857,동산로19길,1358
26870,2015,3,A,골목상권,1000856,동산로10길,2188
26871,2015,3,A,골목상권,1000855,동광로39길,47
26872,2015,3,A,골목상권,1000854,동광로1길,1341
26873,2015,3,A,골목상권,1000853,동광로12길,701
26874,2015,3,A,골목상권,1000852,논현로27길,3638
26875,2015,3,A,골목상권,1000851,논현로1길,602
26876,2015,3,A,골목상권,1000850,남부순환로339길,11537
26877,2015,3,A,골목상권,1000849,남부순환로325길,7547
26878,2015,3,A,골목상권,1000848,남부순환로317길,1584
26879,2015,3,A,골목상권,1000847,고무래로8길,6857
26880,2015,3,A,골목상권,1000846,강남대로8길,3019
26881,2015,3,A,골목상권,1000845,강남대로34길,931
26882,2015,3,A,골목상권,1000844,강남대로23길,5774
26883,2015,3,A,골목상권,1000843,소담길,26
26884,2015,3,A,골목상권,1000842,원신길,273
26885,2015,3,A,골목상권,1000840,양산길,440
26886,2015,3,A,골목상권,1000839,호암로24길,573
26887,2015,3,A,골목상권,1000838,호암로20길,45
26888,2015,3,A,골목상권,1000837,행운길,19
26889,2015,3,A,골목상권,1000836,행운1길,76
26890,2015,3,A,골목상권,1000835,청림3길,30
26891,2015,3,A,골목상권,1000834,청룡길,225
26892,2015,3,A,골목상권,1000833,청룡8길,8
26893,2015,3,A,골목상권,1000832,중앙길,290
26894,2015,3,A,골목상권,1000831,조원중앙로2길,1073
26895,2015,3,A,골목상권,1000830,조원로18길,948
26896,2015,3,A,골목상권,1000829,조원로10길,272
26897,2015,3,A,골목상권,1000828,장군봉2길,322
26898,2015,3,A,골목상권,1000827,장군봉1길,100
26899,2015,3,A,골목상권,1000826,인헌길,78
26900,2015,3,A,골목상권,1000825,은천로25길,286
26901,2015,3,A,골목상권,1000824,양녕로6길,913
26902,2015,3,A,골목상권,1000823,신원로3길,26
26903,2015,3,A,골목상권,1000822,신사로20길,60
26904,2015,3,A,골목상권,1000820,신림로64길,227
26905,2015,3,A,골목상권,1000819,신림로48길,82
26906,2015,3,A,골목상권,1000818,신림로38길,46
26907,2015,3,A,골목상권,1000817,신림로28길,308
26908,2015,3,A,골목상권,1000816,신림로11길,442
26909,2015,3,A,골목상권,1000815,신림동길,438
26910,2015,3,A,골목상권,1000814,승방길,499
26911,2015,3,A,골목상권,1000813,서림7길,246
26912,2015,3,A,골목상권,1000812,봉천로33길,337
26913,2015,3,A,골목상권,1000811,봉천로13길,271
26914,2015,3,A,골목상권,1000810,복은길,196
26915,2015,3,A,골목상권,1000809,법원단지길,2
26916,2015,3,A,골목상권,1000808,법원단지9길,85
26917,2015,3,A,골목상권,1000807,미성5길,55
26918,2015,3,A,골목상권,1000806,대학길,68
26919,2015,3,A,골목상권,1000805,대학14길,12
26920,2015,3,A,골목상권,1000804,당곡길,339
26921,2015,3,A,골목상권,1000803,남현길,211
26922,2015,3,A,골목상권,1000802,남현3길,521
26923,2015,3,A,골목상권,1000800,남부순환로248길,271
26924,2015,3,A,골목상권,1000799,남부순환로234길,126
26925,2015,3,A,골목상권,1000798,남부순환로172길,1603
26926,2015,3,A,골목상권,1000797,남부순환로161길,15
26927,2015,3,A,골목상권,1000796,남부순환로151길,122
26928,2015,3,A,골목상권,1000795,남부순환로142길,54
26929,2015,3,A,골목상권,1000794,난향길,161
26930,2015,3,A,골목상권,1000793,난우길,416
26931,2015,3,A,골목상권,1000792,난곡로74길,161
26932,2015,3,A,골목상권,1000791,난곡로34길,26
26933,2015,3,A,골목상권,1000790,난곡로26길,91
26934,2015,3,A,골목상권,1000789,난곡로24길,34
26935,2015,3,A,골목상권,1000788,낙성대역길,776
26936,2015,3,A,골목상권,1000787,국회단지길,515
26937,2015,3,A,골목상권,1000786,구암길,73
26938,2015,3,A,골목상권,1000785,관천로22길,17
26939,2015,3,A,골목상권,1000784,관천로15길,129
26940,2015,3,A,골목상권,1000783,관악로30길,200
26941,2015,3,A,골목상권,1000782,관악로28길,152
26942,2015,3,A,골목상권,1000781,관악로14길,473
26943,2015,3,A,골목상권,1000780,관악로10길,252
26944,2015,3,A,골목상권,1000779,흑석로9길,181
26945,2015,3,A,골목상권,1000778,흑석로13길,145
26946,2015,3,A,골목상권,1000777,장승배기로27길,31
26947,2015,3,A,골목상권,1000776,장승배기로19길,2
26948,2015,3,A,골목상권,1000774,여의대방로46길,374
26949,2015,3,A,골목상권,1000773,여의대방로24길,14842
26950,2015,3,A,골목상권,1000772,여의대방로22카길,254
26951,2015,3,A,골목상권,1000771,여의대방로22나길,129
26952,2015,3,A,골목상권,1000770,여의대방로22길,246
26953,2015,3,A,골목상권,1000769,양녕로26길,125
26954,2015,3,A,골목상권,1000768,신대방길,116
26955,2015,3,A,골목상권,1000766,성대로1길,340
26956,2015,3,A,골목상권,1000765,서달로8가길,196
26957,2015,3,A,골목상권,1000763,서달로14길,40
26958,2015,3,A,골목상권,1000762,서달로10길,73
26959,2015,3,A,골목상권,1000761,상도로62길,176
26960,2015,3,A,골목상권,1000760,상도로61길,63
26961,2015,3,A,골목상권,1000759,상도로47길,70
26962,2015,3,A,골목상권,1000758,상도로37길,1919
26963,2015,3,A,골목상권,1000757,상도로15길,286
26964,2015,3,A,골목상권,1000756,사당로8길,127
26965,2015,3,A,골목상권,1000755,사당로30길,323
26966,2015,3,A,골목상권,1000754,사당로2차길,89
26967,2015,3,A,골목상권,1000753,사당로29길,18
26968,2015,3,A,골목상권,1000752,사당로26길,251
26969,2015,3,A,골목상권,1000751,사당로23나길,136
26970,2015,3,A,골목상권,1000750,사당로23길,25
26971,2015,3,A,골목상권,1000749,사당로20길,164
26972,2015,3,A,골목상권,1000748,사당로16길,124
26973,2015,3,A,골목상권,1000747,사당로16가길,870
26974,2015,3,A,골목상권,1000746,만양로8길,65
26975,2015,3,A,골목상권,1000745,만양로14길,399
26976,2015,3,A,골목상권,1000744,등용로14길,539
26977,2015,3,A,골목상권,1000743,동작대로7길,1711
26978,2015,3,A,골목상권,1000742,동작대로35길,243
26979,2015,3,A,골목상권,1000741,동작대로33길,112
26980,2015,3,A,골목상권,1000740,동작대로29길,45
26981,2015,3,A,골목상권,1000739,동작대로17길,1329
26982,2015,3,A,골목상권,1000738,대방동2길,444
26983,2015,3,A,골목상권,1000737,대방동27길,127
26984,2015,3,A,골목상권,1000736,노량진로6길,115
26985,2015,3,A,골목상권,1000735,국사봉길,32
26986,2015,3,A,골목상권,1000734,국사봉2길,94
26987,2015,3,A,골목상권,1000733,국사봉1길,7
26988,2015,3,A,골목상권,1000732,영신로9길,310
26989,2015,3,A,골목상권,1000731,영등포로84길,321
26990,2015,3,A,골목상권,1000730,영등포로80길,64
26991,2015,3,A,골목상권,1000729,영등포로62길,3
26992,2015,3,A,골목상권,1000728,영등포로35길,48
26993,2015,3,A,골목상권,1000727,영등포로27길,303
26994,2015,3,A,골목상권,1000724,여의대방로43나길,2276
26995,2015,3,A,골목상권,1000723,여의대방로39길,16
26996,2015,3,A,골목상권,1000722,여의대방로35길,711
26997,2015,3,A,골목상권,1000721,양평로28길,665
26998,2015,3,A,골목상권,1000720,양평로22라길,44
26999,2015,3,A,골목상권,1000719,양평로19길,3810
27000,2015,3,A,골목상권,1000718,신길로60길,418
27001,2015,3,A,골목상권,1000717,신길로42길,389
27002,2015,3,A,골목상권,1000716,신길로42가길,90
27003,2015,3,A,골목상권,1000715,신길로39길,106
27004,2015,3,A,골목상권,1000714,신길로17길,44
27005,2015,3,A,골목상권,1000713,선유서로28길,412
27006,2015,3,A,골목상권,1000712,선유서로25길,2218
27007,2015,3,A,골목상권,1000711,선유서로24길,151
27008,2015,3,A,골목상권,1000710,선유로55길,2223
27009,2015,3,A,골목상권,1000709,디지털로74길,55
27010,2015,3,A,골목상권,1000708,디지털로57길,7
27011,2015,3,A,골목상권,1000707,디지털로37길,210
27012,2015,3,A,골목상권,1000706,도신로62길,196
27013,2015,3,A,골목상권,1000705,도신로60길,86
27014,2015,3,A,골목상권,1000704,도신로29길,72
27015,2015,3,A,골목상권,1000703,도신로15길,82
27016,2015,3,A,골목상권,1000702,도림천로21길,99
27017,2015,3,A,골목상권,1000701,도림로63길,34
27018,2015,3,A,골목상권,1000700,도림로147길,1562
27019,2015,3,A,골목상권,1000699,도림로112길,8
27020,2015,3,A,골목상권,1000698,대림로8길,1846
27021,2015,3,A,골목상권,1000697,대림로7길,15
27022,2015,3,A,골목상권,1000696,대림로44길,44
27023,2015,3,A,골목상권,1000695,대림로34길,180
27024,2015,3,A,골목상권,1000694,대림로31길,872
27025,2015,3,A,골목상권,1000693,대림로29길,1509
27026,2015,3,A,골목상권,1000692,대림로22길,291
27027,2015,3,A,골목상권,1000691,당산로46길,3136
27028,2015,3,A,골목상권,1000690,당산로38길,337
27029,2015,3,A,골목상권,1000689,당산로37길,3436
27030,2015,3,A,골목상권,1000688,당산로31길,3977
27031,2015,3,A,골목상권,1000687,국회대로56길,1542
27032,2015,3,A,골목상권,1000686,경인로90길,321
27033,2015,3,A,골목상권,1000685,경인로80길,1576
27034,2015,3,A,골목상권,1000684,경인로77길,611
27035,2015,3,A,골목상권,1000683,가마산로61길,202
27036,2015,3,A,골목상권,1000682,시흥대로94길,758
27037,2015,3,A,골목상권,1000681,시흥대로84길,170
27038,2015,3,A,골목상권,1000680,시흥대로68길,344
27039,2015,3,A,골목상권,1000679,시흥대로63길,2664
27040,2015,3,A,골목상권,1000678,시흥대로62가길,421
27041,2015,3,A,골목상권,1000677,시흥대로36길,342
27042,2015,3,A,골목상권,1000676,시흥대로22길,467
27043,2015,3,A,골목상권,1000675,시흥대로153길,658
27044,2015,3,A,골목상권,1000674,시흥대로150길,550
27045,2015,3,A,골목상권,1000673,시흥대로141길,670
27046,2015,3,A,골목상권,1000672,시흥대로138길,14
27047,2015,3,A,골목상권,1000671,시흥대로120길,538
27048,2015,3,A,골목상권,1000670,벚꽃로56길,1697
27049,2015,3,A,골목상권,1000669,범안로17길,186
27050,2015,3,A,골목상권,1000668,범안로11길,1045
27051,2015,3,A,골목상권,1000667,문성로5길,170
27052,2015,3,A,골목상권,1000666,독산로85길,69
27053,2015,3,A,골목상권,1000665,독산로78다길,234
27054,2015,3,A,골목상권,1000664,독산로70길,4
27055,2015,3,A,골목상권,1000663,독산로64길,155
27056,2015,3,A,골목상권,1000662,독산로50길,49
27057,2015,3,A,골목상권,1000661,독산로40길,50
27058,2015,3,A,골목상권,1000660,독산로108길,768
27059,2015,3,A,골목상권,1000659,남부순환로112길,9
27060,2015,3,A,골목상권,1000658,금하로24길,163
27061,2015,3,A,골목상권,1000657,금하로1길,54
27062,2015,3,A,골목상권,1000656,금하로14길,2
27063,2015,3,A,골목상권,1000655,가산로5길,504
27064,2015,3,A,골목상권,1000654,가산로3길,2494
27065,2015,3,A,골목상권,1000653,중앙로1길,1390
27066,2015,3,A,골목상권,1000652,중앙로15길,195
27067,2015,3,A,골목상권,1000651,우마길,30
27068,2015,3,A,골목상권,1000650,오류로8길,212
27069,2015,3,A,골목상권,1000649,신도림로13길,697
27070,2015,3,A,골목상권,1000648,새말로18길,1158
27071,2015,3,A,골목상권,1000647,부일로1길,768
27072,2015,3,A,골목상권,1000646,부일로15길,182
27073,2015,3,A,골목상권,1000645,부일로11길,24
27074,2015,3,A,골목상권,1000644,디지털로32길,1246
27075,2015,3,A,골목상권,1000643,디지털로32가길,6866
27076,2015,3,A,골목상권,1000642,디지털로27길,398
27077,2015,3,A,골목상권,1000641,도림로6길,120
27078,2015,3,A,골목상권,1000640,도림로12길,94
27079,2015,3,A,골목상권,1000639,남부순환로97길,258
27080,2015,3,A,골목상권,1000638,구로중앙로8길,254
27081,2015,3,A,골목상권,1000637,구로중앙로7길,182
27082,2015,3,A,골목상권,1000636,구로중앙로42길,726
27083,2015,3,A,골목상권,1000635,구로중앙로34길,566
27084,2015,3,A,골목상권,1000634,구로중앙로28길,2863
27085,2015,3,A,골목상권,1000633,구로중앙로19길,11
27086,2015,3,A,골목상권,1000632,구로동로8길,158
27087,2015,3,A,골목상권,1000631,구로동로7길,164
27088,2015,3,A,골목상권,1000630,구로동로42길,27
27089,2015,3,A,골목상권,1000629,구로동로41길,455
27090,2015,3,A,골목상권,1000628,구로동로38길,46
27091,2015,3,A,골목상권,1000627,구로동로28길,178
27092,2015,3,A,골목상권,1000626,구로동로15길,23
27093,2015,3,A,골목상권,1000625,공원로6가길,248
27094,2015,3,A,골목상권,1000624,고척로52길,232
27095,2015,3,A,골목상권,1000623,고척로27다길,206
27096,2015,3,A,골목상권,1000622,고척로27길,229
27097,2015,3,A,골목상권,1000621,고척로21나길,257
27098,2015,3,A,골목상권,1000620,경인로47길,771
27099,2015,3,A,골목상권,1000619,경인로35길,274
27100,2015,3,A,골목상권,1000618,경인로31길,51
27101,2015,3,A,골목상권,1000617,경인로15길,112
27102,2015,3,A,골목상권,1000616,개봉로3길,303
27103,2015,3,A,골목상권,1000615,개봉로2길,476
27104,2015,3,A,골목상권,1000614,개봉로23가길,872
27105,2015,3,A,골목상권,1000613,개봉로20길,114
27106,2015,3,A,골목상권,1000612,개봉로1길,39
27107,2015,3,A,골목상권,1000611,개봉로17다길,122
27108,2015,3,A,골목상권,1000610,개봉로17길,800
27109,2015,3,A,골목상권,1000609,개봉로11길,49
27110,2015,3,A,골목상권,1000608,화곡로64길,2502
27111,2015,3,A,골목상권,1000607,화곡로59길,505
27112,2015,3,A,골목상권,1000606,화곡로44나길,871
27113,2015,3,A,골목상권,1000605,화곡로31길,1303
27114,2015,3,A,골목상권,1000604,화곡로20길,494
27115,2015,3,A,골목상권,1000603,화곡로13길,258
27116,2015,3,A,골목상권,1000602,초원로16길,472
27117,2015,3,A,골목상권,1000601,초록마을로8길,174
27118,2015,3,A,골목상권,1000600,초록마을로3길,44
27119,2015,3,A,골목상권,1000599,월정로20길,4
27120,2015,3,A,골목상권,1000598,우장산로6길,321
27121,2015,3,A,골목상권,1000597,양천로73가길,1391
27122,2015,3,A,골목상권,1000596,양천로71길,206
27123,2015,3,A,골목상권,1000595,양천로49길,813
27124,2015,3,A,골목상권,1000594,양천로26길,101
27125,2015,3,A,골목상권,1000593,양천로24길,214
27126,2015,3,A,골목상권,1000592,양천로24가길,685
27127,2015,3,A,골목상권,1000591,양천로14길,372
27128,2015,3,A,골목상권,1000590,방화대로6라길,732
27129,2015,3,A,골목상권,1000589,방화대로21길,746
27130,2015,3,A,골목상권,1000588,등촌로5길,10
27131,2015,3,A,골목상권,1000587,등촌로55길,460
27132,2015,3,A,골목상권,1000586,등촌로51길,9
27133,2015,3,A,골목상권,1000585,등촌로39길,48
27134,2015,3,A,골목상권,1000584,등촌로13길,216
27135,2015,3,A,골목상권,1000583,남부순환로11길,398
27136,2015,3,A,골목상권,1000582,까치산로4길,125
27137,2015,3,A,골목상권,1000581,국회대로7길,331
27138,2015,3,A,골목상권,1000580,공항대로8길,244
27139,2015,3,A,골목상권,1000579,공항대로61길,233
27140,2015,3,A,골목상권,1000578,공항대로59다길,855
27141,2015,3,A,골목상권,1000577,공항대로59길,1228
27142,2015,3,A,골목상권,1000576,공항대로55길,903
27143,2015,3,A,골목상권,1000575,공항대로42길,10
27144,2015,3,A,골목상권,1000574,공항대로38길,236
27145,2015,3,A,골목상권,1000573,곰달래로60길,538
27146,2015,3,A,골목상권,1000572,곰달래로53길,59
27147,2015,3,A,골목상권,1000571,곰달래로47길,30
27148,2015,3,A,골목상권,1000570,곰달래로31길,10
27149,2015,3,A,골목상권,1000569,곰달래로25길,521
27150,2015,3,A,골목상권,1000568,개화동로25길,649
27151,2015,3,A,골목상권,1000567,개화동로23길,93
27152,2015,3,A,골목상권,1000566,강서로8길,108
27153,2015,3,A,골목상권,1000565,강서로5라길,253
27154,2015,3,A,골목상권,1000564,강서로5나길,112
27155,2015,3,A,골목상권,1000563,강서로5가길,36
27156,2015,3,A,골목상권,1000562,강서로47라길,72
27157,2015,3,A,골목상권,1000561,강서로47길,384
27158,2015,3,A,골목상권,1000560,강서로45다길,706
27159,2015,3,A,골목상권,1000559,강서로45길,112
27160,2015,3,A,골목상권,1000558,강서로35길,155
27161,2015,3,A,골목상권,1000557,강서로29길,277
27162,2015,3,A,골목상권,1000556,강서로18길,25
27163,2015,3,A,골목상권,1000555,강서로17가길,106
27164,2015,3,A,골목상권,1000554,강서로15길,253
27165,2015,3,A,골목상권,1000553,가로공원로80길,84
27166,2015,3,A,골목상권,1000552,가로공원로76가길,20
27167,2015,3,A,골목상권,1000551,화곡로4길,279
27168,2015,3,A,골목상권,1000550,화곡로3길,160
27169,2015,3,A,골목상권,1000549,지양로7길,223
27170,2015,3,A,골목상권,1000548,중앙로55길,369
27171,2015,3,A,골목상권,1000547,중앙로51길,114
27172,2015,3,A,골목상권,1000546,중앙로47길,98
27173,2015,3,A,골목상권,1000545,중앙로45길,163
27174,2015,3,A,골목상권,1000544,중앙로36길,2
27175,2015,3,A,골목상권,1000543,중앙로32길,548
27176,2015,3,A,골목상권,1000542,중앙로25길,258
27177,2015,3,A,골목상권,1000541,은행정로7길,445
27178,2015,3,A,골목상권,1000539,오목로5길,311
27179,2015,3,A,골목상권,1000538,오목로3길,462
27180,2015,3,A,골목상권,1000537,오목로30길,162
27181,2015,3,A,골목상권,1000536,오목로23길,708
27182,2015,3,A,골목상권,1000535,신월로20길,213
27183,2015,3,A,골목상권,1000534,신월로15길,758
27184,2015,3,A,골목상권,1000533,신목로6길,256
27185,2015,3,A,골목상권,1000532,신목로5길,919
27186,2015,3,A,골목상권,1000531,신목로2길,99
27187,2015,3,A,골목상권,1000530,목동중앙서로8가길,202
27188,2015,3,A,골목상권,1000529,목동중앙서로7길,238
27189,2015,3,A,골목상권,1000528,목동중앙북로8길,402
27190,2015,3,A,골목상권,1000527,목동중앙북로16길,260
27191,2015,3,A,골목상권,1000526,목동중앙본로7길,93
27192,2015,3,A,골목상권,1000525,목동중앙로3길,103
27193,2015,3,A,골목상권,1000524,목동중앙로13나길,245
27194,2015,3,A,골목상권,1000523,목동중앙남로3가길,556
27195,2015,3,A,골목상권,1000522,목동로9길,2280
27196,2015,3,A,골목상권,1000521,목동로19길,963
27197,2015,3,A,골목상권,1000519,목동동로12길,419
27198,2015,3,A,골목상권,1000518,목동남로4길,10
27199,2015,3,A,골목상권,1000517,남부순환로88길,316
27200,2015,3,A,골목상권,1000516,남부순환로79길,520
27201,2015,3,A,골목상권,1000515,남부순환로70길,677
27202,2015,3,A,골목상권,1000514,남부순환로58길,142
27203,2015,3,A,골목상권,1000513,남부순환로40길,21
27204,2015,3,A,골목상권,1000512,남부순환로33길,1166
27205,2015,3,A,골목상권,1000511,곰달래로5길,48
27206,2015,3,A,골목상권,1000510,곰달래로3길,425
27207,2015,3,A,골목상권,1000509,곰달래로2길,296
27208,2015,3,A,골목상권,1000508,곰달래로10길,358
27209,2015,3,A,골목상권,1000507,가로공원로58길,94
27210,2015,3,A,골목상권,1000506,효창원로93길,109
27211,2015,3,A,골목상권,1000505,토정로37길,142
27212,2015,3,A,골목상권,1000504,월드컵로8길,1537
27213,2015,3,A,골목상권,1000503,월드컵로7길,4
27214,2015,3,A,골목상권,1000502,월드컵로36길,115
27215,2015,3,A,골목상권,1000501,월드컵로25길,292
27216,2015,3,A,골목상권,1000500,월드컵로19길,419
27217,2015,3,A,골목상권,1000499,월드컵로16길,2333
27218,2015,3,A,골목상권,1000498,월드컵로11길,207
27219,2015,3,A,골목상권,1000497,월드컵로10길,1711
27220,2015,3,A,골목상권,1000496,와우산로3길,164
27221,2015,3,A,골목상권,1000495,와우산로29길,126
27222,2015,3,A,골목상권,1000494,와우산로29가길,16
27223,2015,3,A,골목상권,1000493,양화진길,462
27224,2015,3,A,골목상권,1000492,양화로1길,4265
27225,2015,3,A,골목상권,1000491,양화로11길,386
27226,2015,3,A,골목상권,1000490,신촌로30길,27
27227,2015,3,A,골목상권,1000489,신촌로28가길,118
27228,2015,3,A,골목상권,1000488,신촌로12길,1181
27229,2015,3,A,골목상권,1000487,숭문길,712
27230,2015,3,A,골목상권,1000486,숭문8길,114
27231,2015,3,A,골목상권,1000485,성지3길,498
27232,2015,3,A,골목상권,1000484,성산로4길,2210
27233,2015,3,A,골목상권,1000483,성미산로32길,283
27234,2015,3,A,골목상권,1000482,성미산로1길,599
27235,2015,3,A,골목상권,1000481,성미산로11길,970
