,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,총_직장인구_수,추정매출,아파트_단지_수,아파트_평균_면적,아파트_평균_시가,총_상주인구_수,집객시설_수
29209,2015.0,3.0,골목상권,1000161,자양로45길,76755.0,563.0,13563982928.0,37.0,57.0,143988398.0,2428.0,24.0
29210,2015.0,3.0,골목상권,1000863,방배로35길,227191.0,2228.0,8876465632.0,33.0,62.0,217763095.0,2164.0,22.0
29211,2015.0,3.0,골목상권,1000705,도신로60길,195124.0,86.0,5251700306.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,26.0
29212,2015.0,3.0,골목상권,1000706,도신로62길,242785.0,196.0,2305495271.0,16.0,57.0,127849575.0,1773.0,5.0
29213,2015.0,3.0,골목상권,1000707,디지털로37길,383832.0,210.0,10939042393.0,11.0,56.0,104138636.0,2680.0,10.0
29214,2015.0,3.0,골목상권,1000708,디지털로57길,214163.0,7.0,7062012124.0,19.0,48.0,96438576.0,1532.0,20.0
29215,2015.0,3.0,골목상권,1000709,디지털로74길,152596.0,55.0,2317892981.0,2.0,61.0,104000000.0,1076.0,14.0
29216,2015.0,3.0,골목상권,1000801,남현2길,275400.0,3130.5333333333333,4673923476.0,44.0,59.0,146091611.0,2761.0,14.0
29217,2015.0,3.0,골목상권,1000448,증가로20가길,123343.0,294.0,1338331481.0,119.0,57.0,122401515.0,4120.0,7.0
29218,2015.0,3.0,골목상권,1000691,당산로46길,408095.0,3136.0,9342438704.0,33.0,42.0,133348350.0,4167.0,17.0
29219,2015.0,3.0,골목상권,1000803,남현길,158923.0,211.0,3727010860.0,22.0,59.0,158432771.0,1867.0,1.0
29220,2015.0,3.0,골목상권,1000804,당곡길,207448.0,339.0,7443064939.0,16.0,63.0,129542048.0,2163.0,7.0
29221,2015.0,3.0,골목상권,1000805,대학14길,78185.0,12.0,763123883.0,14.0,46.0,87500160.0,2627.0,0.0
29222,2015.0,3.0,골목상권,1000806,대학길,165961.0,68.0,5851472083.0,8.0,56.0,98372222.0,2068.0,7.0
29223,2015.0,3.0,골목상권,1000807,미성5길,193150.0,55.0,3099517270.0,59.0,54.0,104436664.0,4246.0,7.0
29224,2015.0,3.0,골목상권,1000940,거마로20길,257357.0,387.0,8188603993.0,31.0,50.0,160858662.0,3233.0,23.0
29225,2015.0,3.0,골목상권,1000419,응암로14길,190957.0,331.0,1881660418.0,19.0,51.0,90920202.0,1966.0,2.0
29226,2015.0,3.0,골목상권,1000420,응암로22길,113913.0,163.0,9575640197.0,27.0,53.0,89971232.0,4652.0,26.0
29227,2015.0,3.0,골목상권,1000397,수색로18길,161454.0,643.0,2235206827.0,41.0,52.0,155277963.0,2656.0,9.0
29228,2015.0,3.0,골목상권,1000079,한강대로43길,264351.0,4691.0,15177527140.0,4.0,60.0,401395870.0,1196.0,11.0
29229,2015.0,3.0,골목상권,1000025,통일로12길,65655.0,128.0,1320342954.0,47.0,44.0,76264539.0,1596.0,6.0
29230,2015.0,3.0,골목상권,1000864,방배로42길,119971.0,186.0,6339631270.0,22.0,77.0,224391991.0,1308.0,18.0
29231,2015.0,3.0,골목상권,1000865,사임당로17길,148198.0,1552.0,6998276821.0,19.0,78.0,241634329.0,1128.0,4.0
29232,2015.0,3.0,골목상권,1000866,사평대로22길,195474.0,1360.0,24383311467.0,54.0,98.0,304238540.0,1886.0,14.0
29233,2015.0,3.0,골목상권,1000433,통일로87길,214028.0,218.0,6886103136.0,32.0,57.0,116037530.0,1845.0,13.0
29234,2015.0,3.0,골목상권,1000434,통일로92길,183694.0,61.0,1039173735.0,142.0,53.0,93021179.0,4243.0,2.0
29235,2015.0,3.0,골목상권,1000408,연서로34길,139067.0,124.0,2397846741.0,51.0,53.0,95203791.0,2048.0,10.0
29236,2015.0,3.0,골목상권,1000840,양산길,123967.0,440.0,2594239712.0,3.0,46.0,112355493.0,1263.0,5.0
29237,2015.0,3.0,골목상권,1000640,도림로12길,213800.0,94.0,2368098882.0,127.0,46.0,78288555.0,1982.0,3.0
29238,2015.0,3.0,골목상권,1000604,화곡로20길,188162.0,494.0,7174533208.0,43.0,55.0,89734054.0,2540.0,6.0
29239,2015.0,3.0,골목상권,1000605,화곡로31길,203922.0,1303.0,4694861877.0,77.0,55.0,96293801.0,4584.0,12.0
29240,2015.0,3.0,골목상권,1000606,화곡로44나길,288195.0,871.0,7951641397.0,76.0,53.0,96491763.0,3140.0,9.0
29241,2015.0,3.0,골목상권,1000607,화곡로59길,164241.0,505.0,7753854725.0,29.0,63.0,153381018.0,2204.0,4.0
29242,2015.0,3.0,골목상권,1000608,화곡로64길,175462.0,2502.0,8773549716.0,27.0,55.0,128528434.0,4478.0,15.0
29243,2015.0,3.0,골목상권,1000710,선유로55길,605759.0,2223.0,5355220559.0,44.0,38.0,110909496.0,4128.0,14.0
29244,2015.0,3.0,골목상권,1000711,선유서로24길,216391.0,151.0,3654542737.0,1.0,72.0,205242105.0,1926.0,8.0
29245,2015.0,3.0,골목상권,1000949,백제고분로39길,586766.0,1354.0,5169061816.0,111.0,49.0,163017535.0,3955.0,5.0
29246,2015.0,3.0,골목상권,1000950,백제고분로42길,437905.0,117.0,2759230157.0,133.0,47.0,148852105.0,4813.0,0.0
29247,2015.0,3.0,골목상권,1000951,백제고분로45길,357397.0,493.0,20953721497.0,130.0,50.0,164041177.0,5154.0,6.0
29248,2015.0,3.0,골목상권,1000952,백제고분로46길,368279.0,1627.0,11970387972.0,82.0,49.0,152102282.0,3666.0,12.0
29249,2015.0,3.0,골목상권,1000953,백제고분로50길,673504.0,3385.0,5447590888.0,263.0,55.0,176771269.0,7200.0,8.0
29250,2015.0,3.0,골목상권,1000954,삼전로13길,464594.0,1812.0,26084483232.0,166.0,47.0,159113930.0,7388.0,34.0
29251,2015.0,3.0,골목상권,1000912,봉은사로109길,92178.0,294.0,2235091774.0,46.0,91.0,527425147.0,2327.0,1.0
29252,2015.0,3.0,골목상권,1000026,평창길,10687.0,168.0,3192838220.0,18.0,112.0,256702714.0,2175.0,23.0
29253,2015.0,3.0,골목상권,1000027,필운대로1길,40810.0,2932.3133333333335,5568924770.0,13.0,75.0,165628049.0,831.0,8.0
29254,2015.0,3.0,골목상권,1000458,광성로6길,112830.0,105.0,6591359980.0,23.0,47.0,131973250.0,1875.0,3.0
29255,2015.0,3.0,골목상권,1000459,대흥로21길,208643.0,570.0,3034415588.0,26.0,51.0,144061117.0,7380.0,6.0
29256,2015.0,3.0,골목상권,1000087,후암로28길,89400.0,174.0,3389232344.0,83.0,74.0,223582723.0,3808.0,3.0
29257,2015.0,3.0,골목상권,1000111,송정12라길,167324.0,232.0,2557891268.0,1.0,50.0,112222222.0,1462.0,12.0
29258,2015.0,3.0,골목상권,1000112,송정4가길,309628.0,966.0,8080276207.0,8.0,46.0,115110762.0,3167.0,21.0
29259,2015.0,3.0,골목상권,1000113,아차산로11길,89888.0,3350.0,22104682539.0,1.0,78.0,257755102.0,642.0,1.0
29260,2015.0,3.0,골목상권,1000114,아차산로15길,106919.0,3779.0,10450910196.0,29.553333333333335,65.26,230669852.12,2924.1666666666665,3.0
29261,2015.0,3.0,골목상권,1000115,아차산로5길,98947.0,2044.0,5660549052.0,13.0,45.0,118818087.0,2145.0,8.0
29262,2015.0,3.0,골목상권,1000116,왕십리로14길,110825.0,2213.0,5955094174.0,11.0,47.0,230640684.0,2130.0,9.0
29263,2015.0,3.0,골목상권,1000117,왕십리로21길,148958.0,152.0,3668639156.0,21.0,55.0,123850712.0,5314.0,8.0
29264,2015.0,3.0,골목상권,1000775,장승배기로10길,68058.0,2959.2733333333335,5744055582.0,2.0,78.0,222333333.0,366.0,5.0
29265,2015.0,3.0,골목상권,1000642,디지털로27길,125646.0,398.0,2867682453.0,20.0,69.0,149980726.0,1384.0,0.0
29266,2015.0,3.0,골목상권,1000643,디지털로32가길,133371.0,6866.0,8519998435.0,12.0,66.0,123480105.0,4177.0,2.0
29267,2015.0,3.0,골목상권,1000644,디지털로32길,354978.0,1246.0,36347903415.0,3.0,71.0,185459615.0,2642.0,26.0
29268,2015.0,3.0,골목상권,1000645,부일로11길,64839.0,24.0,3309208489.0,33.0,47.0,79812745.0,1473.0,14.0
29269,2015.0,3.0,골목상권,1000646,부일로15길,88776.0,182.0,3323662659.0,15.0,63.0,97824530.0,1610.0,10.0
29270,2015.0,3.0,골목상권,1000745,만양로14길,116423.0,399.0,5732262977.0,4.0,45.0,142990652.0,1768.0,4.0
29271,2015.0,3.0,골목상권,1000713,선유서로28길,131916.0,412.0,1559388238.0,5.0,66.0,216788801.0,1714.0,3.0
29272,2015.0,3.0,골목상권,1000776,장승배기로19길,78057.0,2.0,4962663876.0,15.0,54.0,181146007.0,2302.0,2.0
29273,2015.0,3.0,골목상권,1000777,장승배기로27길,212770.0,31.0,3605173797.0,5.0,55.0,208397619.0,2810.0,6.0
29274,2015.0,3.0,골목상권,1000778,흑석로13길,186630.0,145.0,2028114384.0,25.0,100.0,431791661.0,2615.0,2.0
29275,2015.0,3.0,골목상권,1000779,흑석로9길,222976.0,181.0,6988083650.0,20.0,72.0,220128198.0,2594.0,8.0
29276,2015.0,3.0,골목상권,1000886,강남대로118길,106005.0,610.0,4171862718.0,16.0,44.0,152174555.0,1697.0,4.0
29277,2015.0,3.0,골목상권,1000887,강남대로136길,204497.0,1139.0,10788363707.0,37.0,149.0,502454109.0,1206.0,5.0
29278,2015.0,3.0,골목상권,1000888,강남대로140길,147463.0,4382.0,1825391336.0,13.0,61.0,274936408.0,1831.0,2.0
29279,2015.0,3.0,골목상권,1000811,봉천로13길,134864.0,271.0,1036512965.0,46.0,59.0,115058330.0,4839.0,4.0
29280,2015.0,3.0,골목상권,1000004,명륜길,96510.0,10.0,4593322700.0,38.0,53.0,82928616.0,1377.0,21.0
29281,2015.0,3.0,골목상권,1000005,백석동길,3040.0,88.0,4445775204.0,39.0,84.0,154433502.0,1975.0,7.0
29282,2015.0,3.0,골목상권,1000287,오패산로3길,442322.0,1278.0,3812410632.0,6.0,63.0,143357415.0,3584.0,0.0
29283,2015.0,3.0,골목상권,1000432,통일로78길,93414.0,206.0,1925554395.0,113.0,54.0,97556561.0,3325.0,9.0
29284,2015.0,3.0,골목상권,1000195,장한로14길,129962.0,195.0,3193824983.0,10.0,73.0,174049376.0,1551.0,1.0
29285,2015.0,3.0,골목상권,1000085,회나무로13길,88869.0,47.0,9855028896.0,23.0,77.0,271983582.0,1862.0,11.0
29286,2015.0,3.0,골목상권,1000086,효창원로39길,107096.0,50.0,7173064227.0,74.0,57.0,192964473.0,2927.0,11.0
29287,2015.0,3.0,골목상권,1000196,장한로25길,97058.0,1000.0,8840871158.0,7.0,60.0,136947919.0,904.0,12.0
29288,2015.0,3.0,골목상권,1000134,긴고랑로7길,218122.0,470.0,11018517040.0,37.0,53.0,130777665.0,4747.0,25.0
29289,2015.0,3.0,골목상권,1000135,긴고랑로8길,282331.0,230.0,2077435843.0,33.0,56.0,130757945.0,4601.0,2.0
29290,2015.0,3.0,골목상권,1000136,긴고랑로9길,311670.0,69.0,5993849377.0,17.0,55.0,120800746.0,2454.0,14.0
29291,2015.0,3.0,골목상권,1000585,등촌로39길,127795.0,48.0,5015329234.0,69.0,57.0,106622654.0,3243.0,9.0
29292,2015.0,3.0,골목상권,1000586,등촌로51길,223692.0,9.0,5867421962.0,37.0,66.0,192556621.0,2359.0,3.0
29293,2015.0,3.0,골목상권,1000587,등촌로55길,167746.0,460.0,3416567456.0,71.0,49.0,110120672.0,3278.0,3.0
29294,2015.0,3.0,골목상권,1000588,등촌로5길,191418.0,10.0,10629102082.0,34.0,51.0,108198554.0,1566.0,23.0
29295,2015.0,3.0,골목상권,1000589,방화대로21길,224491.0,746.0,7802654596.0,28.0,55.0,167962305.0,2547.0,6.0
29296,2015.0,3.0,골목상권,1000590,방화대로6라길,86998.0,732.0,8205721416.0,1.0,21.0,61000000.0,4053.0,6.0
29297,2015.0,3.0,골목상권,1000574,공항대로38길,110079.0,236.0,3850684294.0,6.0,59.0,92698830.0,246.0,5.0
29298,2015.0,3.0,골목상권,1000575,공항대로42길,116852.0,10.0,3792689488.0,16.0,63.0,117605994.0,1003.0,3.0
29299,2015.0,3.0,골목상권,1000692,대림로22길,220589.0,291.0,3045925602.0,11.0,61.0,145454042.0,3394.0,2.0
29300,2015.0,3.0,골목상권,1000693,대림로29길,401318.0,1509.0,17118861511.0,14.0,44.0,96525424.0,3774.0,28.0
29301,2015.0,3.0,골목상권,1000694,대림로31길,257210.0,872.0,3350974824.0,50.0,46.0,77875040.0,2746.0,6.0
29302,2015.0,3.0,골목상권,1000695,대림로34길,155523.0,180.0,3367642766.0,24.0,53.0,122830671.0,2639.0,7.0
29303,2015.0,3.0,골목상권,1000696,대림로44길,172776.0,44.0,4431547256.0,23.0,50.0,103294746.0,2399.0,16.0
29304,2015.0,3.0,골목상권,1000550,화곡로3길,93381.0,160.0,2125650242.0,37.0,61.0,113879614.0,2505.0,5.0
29305,2015.0,3.0,골목상권,1000551,화곡로4길,250011.0,279.0,6911473652.0,33.0,49.0,87753003.0,1565.0,9.0
29306,2015.0,3.0,골목상권,1000321,도봉로18길,143541.0,537.0,501675774.0,37.0,53.0,117387818.0,3597.0,1.0
29307,2015.0,3.0,골목상권,1000322,도봉로45길,314375.0,156.0,9392506805.0,36.0,51.0,111843718.0,3809.0,13.0
29308,2015.0,3.0,골목상권,1000323,도봉로67길,90073.0,8.0,6475131066.0,17.0,52.0,104916888.0,1964.0,16.0
29309,2015.0,3.0,골목상권,1000324,도봉로76길,194500.0,324.0,6233891217.0,41.0,49.0,95607404.0,3163.0,5.0
29310,2015.0,3.0,골목상권,1000325,도봉로8길,51229.0,266.0,1192829361.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,3.0
29311,2015.0,3.0,골목상권,1000421,응암로34길,158569.0,94.0,2546106440.0,65.0,54.0,115111189.0,5792.0,10.0
29312,2015.0,3.0,골목상권,1000461,도화4길,172082.0,347.0,1809028346.0,15.0,63.0,230037410.0,4134.0,0.0
29313,2015.0,3.0,골목상권,1000162,자양로50길,214359.0,18.0,3641652872.0,90.0,63.0,150740038.0,4916.0,12.0
29314,2015.0,3.0,골목상권,1000163,자양로53길,115295.0,2959.2733333333335,4174965073.0,42.0,58.0,148639243.0,2969.0,12.0
29315,2015.0,3.0,골목상권,1000164,자양번영로3길,308167.0,79.0,2388577125.0,40.0,64.0,218643999.0,4198.0,5.0
29316,2015.0,3.0,골목상권,1000165,천호대로109길,346701.0,1318.0,17327085950.0,43.0,56.0,130829159.0,3962.0,32.0
29317,2015.0,3.0,골목상권,1000166,천호대로123길,156744.0,353.0,10204683235.0,33.0,60.0,146544525.0,3124.0,25.0
29318,2015.0,3.0,골목상권,1000132,광나루로52길,162899.0,1723.0,5923799816.0,79.0,55.0,125391286.0,6391.0,0.0
29319,2015.0,3.0,골목상권,1000301,종암로19길,162231.0,369.0,5805714620.0,17.0,53.0,129554502.0,1751.0,35.0
29320,2015.0,3.0,골목상권,1000854,동광로1길,98567.0,1341.0,12714606245.0,70.0,58.0,193399799.0,4238.0,8.0
29321,2015.0,3.0,골목상권,1000449,증가로23나길,336905.0,444.0,8874227535.0,84.0,55.0,121883183.0,5253.0,24.0
29322,2015.0,3.0,골목상권,1000450,증가로6길,169038.0,247.0,931258979.0,89.0,49.0,99745084.0,4149.0,3.0
29323,2015.0,3.0,골목상권,1000451,충정로4길,208413.0,2802.0,16661591591.0,1.0,67.0,131777778.0,240.0,12.0
29324,2015.0,3.0,골목상권,1000452,충정로6길,302451.0,14839.0,6222183054.0,1.0,44.0,102629630.0,603.0,12.0
29325,2015.0,3.0,골목상권,1000453,통일로11길,87837.0,14.0,2154638447.0,1.0,13.0,46000000.0,416.0,13.0
29326,2015.0,3.0,골목상권,1000454,통일로37길,296277.0,367.0,9021472134.0,31.0,56.0,106877304.0,1520.0,35.0
29327,2015.0,3.0,골목상권,1000455,통일로39길,300379.0,9.0,3620793180.0,21.0,58.0,99072740.0,1727.0,11.0
29328,2015.0,3.0,골목상권,1000456,홍연길,47182.0,79.0,2492346131.0,26.0,59.0,103511259.0,1457.0,3.0
29329,2015.0,3.0,골목상권,1000457,홍제내길,60012.0,96.0,2230234372.0,70.0,57.0,106782027.0,3543.0,11.0
29330,2015.0,3.0,골목상권,1000485,성지3길,102491.0,498.0,1696345725.0,25.0,53.0,156024840.0,1514.0,3.0
29331,2015.0,3.0,골목상권,1000486,숭문8길,123516.0,114.0,3049489362.0,5.0,57.0,174366042.0,2502.0,1.0
29332,2015.0,3.0,골목상권,1000487,숭문길,222625.0,712.0,4494246097.0,4.0,62.0,206040904.0,2846.0,6.0
29333,2015.0,3.0,골목상권,1000462,도화길,609836.0,1079.0,7970746763.0,5.0,70.0,251334475.0,1011.0,8.0
29334,2015.0,3.0,골목상권,1000463,독막로22길,138091.0,81.0,2109865990.0,3.0,57.0,239047667.0,881.0,4.0
29335,2015.0,3.0,골목상권,1000464,독막로32길,146451.0,464.0,4435800313.0,34.0,54.0,162811396.0,3261.0,6.0
29336,2015.0,3.0,골목상권,1000465,독막로8길,99653.0,345.0,9226254946.0,41.0,51.0,147265098.0,1716.0,3.0
29337,2015.0,3.0,골목상권,1000466,동교로17길,90415.0,785.0,3470554920.0,53.0,51.0,119642854.0,1826.0,8.0
29338,2015.0,3.0,골목상권,1000001,계동길,64015.0,781.0,4675642058.0,27.0,69.0,186139469.0,2122.0,37.0
29339,2015.0,3.0,골목상권,1000002,난계로27길,300202.0,2959.2733333333335,5169810995.0,5.0,15.0,82549902.0,1082.0,2.0
29340,2015.0,3.0,골목상권,1000003,돈화문로11가길,71745.0,1020.0,11163669132.0,5.0,35.0,122932154.0,1321.0,23.0
29341,2015.0,3.0,골목상권,1000409,연서로3길,192065.0,114.0,2651598390.0,83.0,57.0,114307770.0,3648.0,9.0
29342,2015.0,3.0,골목상권,1000410,연서로41길,110803.0,234.0,2363610631.0,61.0,52.0,87672114.0,2686.0,4.0
29343,2015.0,3.0,골목상권,1000393,갈현로7길,118438.0,968.0,3930906123.0,60.0,56.0,110587391.0,2901.0,9.0
29344,2015.0,3.0,골목상권,1000394,불광천길,217299.0,171.0,5226788843.0,137.0,52.0,97376074.0,3758.0,8.0
29345,2015.0,3.0,골목상권,1000395,서오릉로21길,147791.0,451.0,1501829308.0,73.0,56.0,102393381.0,4263.0,8.0
29346,2015.0,3.0,골목상권,1000396,서오릉로8길,68908.0,31.0,3585893009.0,82.0,51.0,103347122.0,2837.0,1.0
29347,2015.0,3.0,골목상권,1000985,암사길,142708.0,365.0,2924307378.0,112.0,50.0,123405792.0,7199.0,4.0
29348,2015.0,3.0,골목상권,1000788,낙성대역길,349308.0,776.0,3900145154.0,89.0,54.0,107059975.0,4349.0,2.0
29349,2015.0,3.0,골목상권,1000789,난곡로24길,129855.0,34.0,636865093.0,19.0,54.0,95293095.0,3133.0,3.0
29350,2015.0,3.0,골목상권,1000790,난곡로26길,191642.0,91.0,2261375208.0,27.0,50.0,96540944.0,3783.0,4.0
29351,2015.0,3.0,골목상권,1000791,난곡로34길,248125.0,26.0,4543425055.0,43.0,53.0,119727797.0,2678.0,19.0
29352,2015.0,3.0,골목상권,1000792,난곡로74길,214995.0,161.0,2116174682.0,9.0,40.0,88872658.0,2037.0,6.0
29353,2015.0,3.0,골목상권,1000913,봉은사로29길,297476.0,145.0,8672096378.0,30.0,72.0,232453413.0,1545.0,7.0
29354,2015.0,3.0,골목상권,1000914,봉은사로43길,545239.0,958.0,18846186741.0,63.0,78.0,273486352.0,2970.0,13.0
29355,2015.0,3.0,골목상권,1000915,봉은사로57길,78090.0,571.0,2104992023.0,17.0,85.0,286761428.0,538.0,2.0
29356,2015.0,3.0,골목상권,1000916,봉은사로68길,207395.0,199.0,4632557864.0,48.0,46.0,140364902.0,2187.0,2.0
29357,2015.0,3.0,골목상권,1000917,삼성로115길,263103.0,320.0,4983030988.0,63.0,57.0,178070074.0,2980.0,4.0
29358,2015.0,3.0,골목상권,1000918,삼성로147길,79897.0,803.0,2637018851.0,27.0,68.0,284455041.0,1609.0,6.0
29359,2015.0,3.0,골목상권,1000919,삼성로57길,342750.0,864.0,11032940227.0,9.0,91.0,503181581.0,1824.0,8.0
29360,2015.0,3.0,골목상권,1000652,중앙로15길,30864.0,195.0,1979623733.0,8.0,69.0,131065576.0,1369.0,17.0
29361,2015.0,3.0,발달상권,1001034,서울 서초구 방배역,343966.0,3861.0,42394437756.0,18.0,57.0,203025020.0,1286.0,76.0
29362,2015.0,3.0,발달상권,1001035,매봉역,226175.0,330.0,14164875874.0,8.0,81.0,306684039.0,1680.0,13.0
29363,2015.0,3.0,발달상권,1001036,문정역,54617.0,2959.2733333333335,2701361487.0,9.0,55.0,166280423.0,489.0,2.0
29364,2015.0,3.0,발달상권,1001037,양재역,453848.0,130.0,25309924168.0,16.0,55.0,218178030.0,2642.0,60.0
29365,2015.0,3.0,발달상권,1001072,신대방삼거리역,120474.0,297.0,18569853781.0,19.0,40.0,111062979.0,1349.0,37.0
29366,2015.0,3.0,발달상권,1001063,교대역_4,613918.0,4907.0,46344665047.0,7.0,83.0,410270579.0,880.0,78.0
29367,2015.0,3.0,발달상권,1001064,대림역_1,31142.0,2959.2733333333335,7583710510.0,2.0,21.0,100510417.0,481.0,4.0
29368,2015.0,3.0,발달상권,1001065,은마아파트입구사거리_1,115531.0,2959.2733333333335,17069610422.0,6.0,68.0,223361111.0,181.0,24.0
29369,2015.0,3.0,발달상권,1001124,서울 영등포구 영등포시장역,261507.0,337.0,11720440705.0,28.72,64.84,228239575.05333334,2953.92,18.0
29370,2015.0,3.0,발달상권,1001125,학동사거리_2,144216.0,2788.0,10419389926.0,4.0,68.0,294860175.0,457.0,7.0
29371,2015.0,3.0,발달상권,1001126,서울 양천구 신정네거리역_2,26148.0,2959.2733333333335,1024871642.0,6.0,35.0,80085317.0,383.0,4.0
29372,2015.0,3.0,발달상권,1001127,서울 영등포구 여의도역_1,779700.0,53145.0,96870294974.0,1.0,144.0,669204743.0,2430.0,87.0
29373,2015.0,3.0,발달상권,1001128,청담사거리_1,131683.0,2959.2733333333335,3920340077.0,4.0,50.0,254411875.0,730.0,3.0
29374,2015.0,3.0,발달상권,1001129,청담사거리_2,99739.0,1025.0,16333019002.0,1.0,125.0,740545833.0,307.0,17.0
29375,2015.0,3.0,발달상권,1001130,청담역_1,105499.0,191.0,12008691585.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,14.0
29376,2015.0,3.0,발달상권,1001131,청담역_2,64415.0,1409.0,14511561507.0,2.0,110.0,1002395480.0,441.0,14.0
29377,2015.0,3.0,발달상권,1001132,영등포유통상가,96420.0,1848.0,15248634461.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,8.0
29378,2015.0,3.0,발달상권,1001133,청담사거리_3,171214.0,1312.0,26200258460.0,2.0,104.0,480041667.0,245.0,29.0
29379,2015.0,3.0,발달상권,1001134,서울 영등포구 여의도역_2,375670.0,46755.0,71210532050.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,83.0
29380,2015.0,3.0,전통시장,1001378,아현가구거리상점가,9364.0,2959.2733333333335,5922061954.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,8.0
29381,2015.0,3.0,전통시장,1001430,영등포전통시장,1915570.0,4114.0,143507673478.0,4.0,65.0,123506845.0,2183.0,115.0
29382,2015.0,3.0,전통시장,1001431,영등포청과시장,54542.0,169.0,21184384154.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,0.0
29383,2015.0,3.0,전통시장,1001432,도림시장,18992.0,2959.2733333333335,137032781.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,0.0
29384,2015.0,3.0,전통시장,1001433,영일시장,100992.0,9.0,13957913433.0,2.0,52.0,169540244.0,1091.0,0.0
29385,2015.0,3.0,전통시장,1001434,양남시장,29197.0,2959.2733333333335,795645.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,0.0
29386,2015.0,3.0,전통시장,1001435,대신시장,80013.0,2959.2733333333335,1286976947.0,1.0,91.0,142652778.0,160.0,1.0
29387,2015.0,3.0,전통시장,1001436,사러가시장,57253.0,3128.366666666667,4667494556.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,5.0
29388,2015.0,3.0,전통시장,1001455,봉일시장,78174.0,2959.2733333333335,1263047715.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,6.0
29389,2015.0,3.0,전통시장,1001456,봉천현대시장,20025.0,14.0,4664062354.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,0.0
29390,2015.0,3.0,전통시장,1001457,봉천중앙시장,32014.0,2959.2733333333335,3104989548.0,2.0,69.0,131250000.0,113.0,3.0
29391,2015.0,3.0,전통시장,1001458,인헌시장,137988.0,226.0,11414077226.0,9.0,64.0,120785331.0,1690.0,20.0
29392,2015.0,3.0,골목상권,1000302,종암로21길,39616.0,122.0,4526180819.0,3.0,64.0,175702281.0,1362.0,1.0
29393,2015.0,3.0,골목상권,1000259,용마산로94길,135223.0,431.0,2111703620.0,47.0,55.0,93800363.0,3577.0,11.0
29394,2015.0,3.0,골목상권,1000260,중랑천로10길,181416.0,645.0,5749591791.0,21.0,56.0,118788937.0,2799.0,3.0
29395,2015.0,3.0,골목상권,1000261,길음로7길,238304.0,10.0,4092323403.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,11.0
29396,2015.0,3.0,골목상권,1000262,돌곶이로14길,101345.0,2959.2733333333335,940556491.0,3.0,62.0,125625000.0,1533.0,0.0
29397,2015.0,3.0,골목상권,1000263,돌곶이로22길,169019.0,103.0,3566129115.0,16.0,49.0,101033547.0,1358.0,3.0
29398,2015.0,3.0,골목상권,1000402,연서로17길,189977.0,1041.0,9106147633.0,50.0,58.0,112397027.0,1988.0,19.0
29399,2015.0,3.0,발달상권,1001135,신사동 가로수길,2786029.0,20767.0,263508431256.0,62.0,59.0,202275591.0,6154.0,367.0
29400,2015.0,3.0,발달상권,1001136,오목교역,156991.0,213.0,9986639435.0,2.0,77.0,297613715.0,1137.0,8.0
29401,2015.0,3.0,발달상권,1001137,서울 강동구 둔촌동역,46456.0,60.0,14464942007.0,9.0,59.0,134413757.0,911.0,27.0
29402,2015.0,3.0,발달상권,1001138,압구정 로데오거리_1,410802.0,7733.0,94628242370.0,15.0,188.0,1375135179.0,827.0,96.0
29403,2015.0,3.0,발달상권,1001139,서울 영등포구 영등포구청역,574532.0,4516.0,13396921003.0,1.0,15.0,51312500.0,1173.0,15.0
29404,2015.0,3.0,발달상권,1001140,서울 강남구 압구정역,1095088.0,9661.0,79090537972.0,43.0,67.0,275968677.0,3612.0,197.0
29405,2015.0,3.0,발달상권,1001233,서울 종로구 종로3가역_3,608168.0,3053.0,45674937142.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,19.0
29406,2015.0,3.0,발달상권,1001234,서울 종로구 경복궁역_1,241785.0,219.0,17794012495.0,7.0,67.0,195370748.0,997.0,17.0
29407,2015.0,3.0,발달상권,1001235,서울 종로구 안국역_1,33683.0,11905.0,9006190424.0,15.553333333333333,84.11333333333333,378380565.2,2953.92,15.0
29408,2015.0,3.0,발달상권,1001236,서울 종로구 안국역_2,232752.0,775.0,5693042683.0,2.0,71.0,160200000.0,198.0,14.0
29409,2015.0,3.0,발달상권,1001237,서울 종로구 경복궁역_2,92332.0,2959.2733333333335,8582110414.0,3.0,65.0,191930556.0,555.0,20.0
29410,2015.0,3.0,발달상권,1001238,서울 동대문구 청량리역,1314638.0,3144.0,47967132186.0,2.0,108.0,284144084.0,2369.0,85.0
