,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,총 상주인구 수
677,2020,2,A,골목상권,1000805,2838
678,2020,2,A,골목상권,1000804,1759
679,2020,2,A,골목상권,1000803,1921
680,2020,2,A,골목상권,1000802,1627
681,2020,2,A,골목상권,1000801,2815
682,2020,2,A,골목상권,1000800,1575
683,2020,2,A,골목상권,1000799,1765
684,2020,2,A,골목상권,1000798,2624
685,2020,2,A,골목상권,1000797,3714
686,2020,2,A,골목상권,1000796,3379
687,2020,2,A,골목상권,1000795,3541
688,2020,2,A,골목상권,1000794,2551
689,2020,2,A,골목상권,1000793,2314
690,2020,2,A,골목상권,1000792,1833
691,2020,2,A,골목상권,1000791,2451
692,2020,2,A,골목상권,1000790,3180
693,2020,2,A,골목상권,1000789,2506
694,2020,2,A,골목상권,1000788,5165
695,2020,2,A,골목상권,1000787,5343
696,2020,2,A,골목상권,1000786,8573
697,2020,2,A,골목상권,1000785,4179
698,2020,2,A,골목상권,1000784,4579
699,2020,2,A,골목상권,1000783,2734
700,2020,2,A,골목상권,1000782,3044
701,2020,2,A,골목상권,1000781,1339
702,2020,2,A,골목상권,1000780,4485
703,2020,2,A,골목상권,1000779,1982
704,2020,2,A,골목상권,1000778,2511
705,2020,2,A,골목상권,1000777,2300
706,2020,2,A,골목상권,1000776,2317
707,2020,2,A,골목상권,1000775,350
708,2020,2,A,골목상권,1000774,2947
709,2020,2,A,골목상권,1000773,2862
710,2020,2,A,골목상권,1000772,3256
711,2020,2,A,골목상권,1000771,2485
712,2020,2,A,골목상권,1000770,2332
713,2020,2,A,골목상권,1000769,1936
714,2020,2,A,골목상권,1000768,3762
715,2020,2,A,골목상권,1000767,2161
716,2020,2,A,골목상권,1000766,1153
717,2020,2,A,골목상권,1000765,586
718,2020,2,A,골목상권,1000764,347
719,2020,2,A,골목상권,1000763,342
720,2020,2,A,골목상권,1000762,1546
721,2020,2,A,골목상권,1000761,2943
722,2020,2,A,골목상권,1000760,2291
723,2020,2,A,골목상권,1000759,3971
724,2020,2,A,골목상권,1000758,1336
725,2020,2,A,골목상권,1000757,3910
726,2020,2,A,골목상권,1000756,2576
727,2020,2,A,골목상권,1000755,1012
728,2020,2,A,골목상권,1000754,2640
729,2020,2,A,골목상권,1000753,2291
730,2020,2,A,골목상권,1000752,2919
731,2020,2,A,골목상권,1000751,745
732,2020,2,A,골목상권,1000750,3524
733,2020,2,A,골목상권,1000749,2707
734,2020,2,A,골목상권,1000748,3448
735,2020,2,A,골목상권,1000747,2221
736,2020,2,A,골목상권,1000746,3669
737,2020,2,A,골목상권,1000745,1011
738,2020,2,A,골목상권,1000744,1901
739,2020,2,A,골목상권,1000743,3347
740,2020,2,A,골목상권,1000742,2400
741,2020,2,A,골목상권,1000741,2616
742,2020,2,A,골목상권,1000740,807
743,2020,2,A,골목상권,1000739,2420
744,2020,2,A,골목상권,1000738,3546
745,2020,2,A,골목상권,1000737,4149
746,2020,2,A,골목상권,1000736,3069
747,2020,2,A,골목상권,1000735,3960
748,2020,2,A,골목상권,1000734,1401
749,2020,2,A,골목상권,1000733,3299
750,2020,2,A,골목상권,1000732,2520
751,2020,2,A,골목상권,1000731,2777
752,2020,2,A,골목상권,1000730,2290
753,2020,2,A,골목상권,1000729,1568
754,2020,2,A,골목상권,1000728,1468
755,2020,2,A,골목상권,1000727,2065
756,2020,2,A,골목상권,1000726,1759
757,2020,2,A,골목상권,1000725,2187
758,2020,2,A,골목상권,1000724,3453
759,2020,2,A,골목상권,1000723,361
760,2020,2,A,골목상권,1000722,1624
761,2020,2,A,골목상권,1000721,4214
762,2020,2,A,골목상권,1000720,1518
763,2020,2,A,골목상권,1000719,3245
764,2020,2,A,골목상권,1000718,2914
765,2020,2,A,골목상권,1000717,2616
766,2020,2,A,골목상권,1000716,3828
767,2020,2,A,골목상권,1000715,1912
768,2020,2,A,골목상권,1000714,2345
769,2020,2,A,골목상권,1000713,1059
770,2020,2,A,골목상권,1000712,3393
771,2020,2,A,골목상권,1000711,1288
772,2020,2,A,골목상권,1000710,2571
773,2020,2,A,골목상권,1000709,64
774,2020,2,A,골목상권,1000708,1449
775,2020,2,A,골목상권,1000707,1300
776,2020,2,A,골목상권,1000706,1703
777,2020,2,A,골목상권,1000705,1029
778,2020,2,A,골목상권,1000704,1623
779,2020,2,A,골목상권,1000703,3487
780,2020,2,A,골목상권,1000702,2521
781,2020,2,A,골목상권,1000701,372
782,2020,2,A,골목상권,1000700,306
783,2020,2,A,골목상권,1000699,2145
784,2020,2,A,골목상권,1000698,2883
785,2020,2,A,골목상권,1000697,1015
786,2020,2,A,골목상권,1000696,2219
787,2020,2,A,골목상권,1000695,2717
788,2020,2,A,골목상권,1000694,2299
789,2020,2,A,골목상권,1000693,1716
790,2020,2,A,골목상권,1000692,4250
791,2020,2,A,골목상권,1000691,2227
792,2020,2,A,골목상권,1000690,1783
793,2020,2,A,골목상권,1000689,1307
794,2020,2,A,골목상권,1000688,996
795,2020,2,A,골목상권,1000687,3178
796,2020,2,A,골목상권,1000686,138
797,2020,2,A,골목상권,1000685,132
798,2020,2,A,골목상권,1000684,215
799,2020,2,A,골목상권,1000683,1829
800,2020,2,A,골목상권,1000682,3623
801,2020,2,A,골목상권,1000681,5700
802,2020,2,A,골목상권,1000680,2569
803,2020,2,A,골목상권,1000679,1585
804,2020,2,A,골목상권,1000678,2893
805,2020,2,A,골목상권,1000677,1934
806,2020,2,A,골목상권,1000676,3439
807,2020,2,A,골목상권,1000675,1976
808,2020,2,A,골목상권,1000674,4743
809,2020,2,A,골목상권,1000673,2265
810,2020,2,A,골목상권,1000672,548
811,2020,2,A,골목상권,1000671,3277
812,2020,2,A,골목상권,1000670,1041
813,2020,2,A,골목상권,1000669,1621
814,2020,2,A,골목상권,1000668,1319
815,2020,2,A,골목상권,1000667,3219
816,2020,2,A,골목상권,1000666,644
817,2020,2,A,골목상권,1000665,3071
818,2020,2,A,골목상권,1000664,2548
819,2020,2,A,골목상권,1000663,2172
820,2020,2,A,골목상권,1000662,2343
821,2020,2,A,골목상권,1000661,2558
822,2020,2,A,골목상권,1000660,1880
823,2020,2,A,골목상권,1000659,2336
824,2020,2,A,골목상권,1000658,4167
825,2020,2,A,골목상권,1000657,1876
826,2020,2,A,골목상권,1000656,1833
827,2020,2,A,골목상권,1000655,3212
828,2020,2,A,골목상권,1000654,1073
829,2020,2,A,골목상권,1000653,1177
830,2020,2,A,골목상권,1000652,1517
831,2020,2,A,골목상권,1000651,796
832,2020,2,A,골목상권,1000650,1973
833,2020,2,A,골목상권,1000649,502
834,2020,2,A,골목상권,1000648,2602
835,2020,2,A,골목상권,1000647,1454
836,2020,2,A,골목상권,1000646,1467
837,2020,2,A,골목상권,1000645,2551
838,2020,2,A,골목상권,1000644,1418
839,2020,2,A,골목상권,1000643,4487
840,2020,2,A,골목상권,1000642,1163
841,2020,2,A,골목상권,1000641,1295
842,2020,2,A,골목상권,1000640,2024
843,2020,2,A,골목상권,1000639,1196
844,2020,2,A,골목상권,1000638,2625
845,2020,2,A,골목상권,1000637,613
846,2020,2,A,골목상권,1000636,895
847,2020,2,A,골목상권,1000635,1085
848,2020,2,A,골목상권,1000634,3200
849,2020,2,A,골목상권,1000633,814
850,2020,2,A,골목상권,1000632,5843
851,2020,2,A,골목상권,1000631,2523
852,2020,2,A,골목상권,1000630,1872
853,2020,2,A,골목상권,1000629,2441
854,2020,2,A,골목상권,1000628,1799
855,2020,2,A,골목상권,1000627,1945
856,2020,2,A,골목상권,1000626,969
857,2020,2,A,골목상권,1000625,2124
858,2020,2,A,골목상권,1000624,3148
859,2020,2,A,골목상권,1000623,4245
860,2020,2,A,골목상권,1000622,2504
861,2020,2,A,골목상권,1000621,2553
862,2020,2,A,골목상권,1000620,2043
863,2020,2,A,골목상권,1000619,2913
864,2020,2,A,골목상권,1000618,1879
865,2020,2,A,골목상권,1000617,3510
866,2020,2,A,골목상권,1000616,2891
867,2020,2,A,골목상권,1000615,2632
868,2020,2,A,골목상권,1000614,2514
869,2020,2,A,골목상권,1000613,3681
870,2020,2,A,골목상권,1000612,2085
871,2020,2,A,골목상권,1000611,3298
872,2020,2,A,골목상권,1000610,5515
873,2020,2,A,골목상권,1000609,5207
874,2020,2,A,골목상권,1000608,4380
875,2020,2,A,골목상권,1000607,2627
876,2020,2,A,골목상권,1000606,3160
877,2020,2,A,골목상권,1000605,2722
878,2020,2,A,골목상권,1000604,3284
879,2020,2,A,골목상권,1000603,3444
880,2020,2,A,골목상권,1000602,3468
881,2020,2,A,골목상권,1000601,4721
882,2020,2,A,골목상권,1000600,2869
883,2020,2,A,골목상권,1000599,2765
884,2020,2,A,골목상권,1000598,5398
885,2020,2,A,골목상권,1000597,2819
886,2020,2,A,골목상권,1000596,6534
887,2020,2,A,골목상권,1000595,1428
888,2020,2,A,골목상권,1000594,2019
889,2020,2,A,골목상권,1000593,3749
890,2020,2,A,골목상권,1000592,2942
891,2020,2,A,골목상권,1000591,4339
892,2020,2,A,골목상권,1000590,2307
893,2020,2,A,골목상권,1000589,2431
894,2020,2,A,골목상권,1000588,1390
895,2020,2,A,골목상권,1000587,2892
896,2020,2,A,골목상권,1000586,2027
897,2020,2,A,골목상권,1000585,3293
898,2020,2,A,골목상권,1000584,3824
899,2020,2,A,골목상권,1000583,3913
900,2020,2,A,골목상권,1000582,4197
901,2020,2,A,골목상권,1000581,2216
902,2020,2,A,골목상권,1000580,3110
903,2020,2,A,골목상권,1000579,2021
904,2020,2,A,골목상권,1000578,3138
905,2020,2,A,골목상권,1000577,2178
906,2020,2,A,골목상권,1000576,1934
907,2020,2,A,골목상권,1000575,1090
908,2020,2,A,골목상권,1000574,387
909,2020,2,A,골목상권,1000573,1964
910,2020,2,A,골목상권,1000572,3613
911,2020,2,A,골목상권,1000571,4040
912,2020,2,A,골목상권,1000570,3027
913,2020,2,A,골목상권,1000569,2931
914,2020,2,A,골목상권,1000568,2331
915,2020,2,A,골목상권,1000567,3812
916,2020,2,A,골목상권,1000566,3327
917,2020,2,A,골목상권,1000565,2692
918,2020,2,A,골목상권,1000564,3141
919,2020,2,A,골목상권,1000563,2211
920,2020,2,A,골목상권,1000562,3812
921,2020,2,A,골목상권,1000561,4280
922,2020,2,A,골목상권,1000560,2631
923,2020,2,A,골목상권,1000559,890
924,2020,2,A,골목상권,1000558,3931
925,2020,2,A,골목상권,1000557,3085
926,2020,2,A,골목상권,1000556,6738
927,2020,2,A,골목상권,1000555,3145
928,2020,2,A,골목상권,1000554,5480
929,2020,2,A,골목상권,1000553,2935
930,2020,2,A,골목상권,1000552,3121
931,2020,2,A,골목상권,1000551,1528
932,2020,2,A,골목상권,1000550,3198
933,2020,2,A,골목상권,1000549,3147
934,2020,2,A,골목상권,1000548,3856
935,2020,2,A,골목상권,1000547,4164
936,2020,2,A,골목상권,1000546,1794
937,2020,2,A,골목상권,1000545,2127
938,2020,2,A,골목상권,1000544,924
939,2020,2,A,골목상권,1000543,1096
940,2020,2,A,골목상권,1000542,1773
941,2020,2,A,골목상권,1000541,3292
942,2020,2,A,골목상권,1000540,787
943,2020,2,A,골목상권,1000539,3962
944,2020,2,A,골목상권,1000538,3512
945,2020,2,A,골목상권,1000537,3541
946,2020,2,A,골목상권,1000536,4420
947,2020,2,A,골목상권,1000535,1902
948,2020,2,A,골목상권,1000534,5660
949,2020,2,A,골목상권,1000533,2387
950,2020,2,A,골목상권,1000532,2173
951,2020,2,A,골목상권,1000531,1991
952,2020,2,A,골목상권,1000530,1314
953,2020,2,A,골목상권,1000529,3700
954,2020,2,A,골목상권,1000528,2052
955,2020,2,A,골목상권,1000527,3486
956,2020,2,A,골목상권,1000526,2850
957,2020,2,A,골목상권,1000525,2353
958,2020,2,A,골목상권,1000524,1117
959,2020,2,A,골목상권,1000523,2747
960,2020,2,A,골목상권,1000522,3362
961,2020,2,A,골목상권,1000521,2283
962,2020,2,A,골목상권,1000520,930
963,2020,2,A,골목상권,1000519,2214
964,2020,2,A,골목상권,1000518,1633
965,2020,2,A,골목상권,1000517,1832
966,2020,2,A,골목상권,1000516,681
967,2020,2,A,골목상권,1000515,4586
968,2020,2,A,골목상권,1000514,2036
969,2020,2,A,골목상권,1000513,2332
970,2020,2,A,골목상권,1000512,3595
971,2020,2,A,골목상권,1000511,3585
972,2020,2,A,골목상권,1000510,3808
973,2020,2,A,골목상권,1000509,3585
974,2020,2,A,골목상권,1000508,3275
975,2020,2,A,골목상권,1000507,2250
976,2020,2,A,골목상권,1000506,2108
977,2020,2,A,골목상권,1000505,3691
978,2020,2,A,골목상권,1000504,1324
979,2020,2,A,골목상권,1000503,1465
980,2020,2,A,골목상권,1000502,3080
981,2020,2,A,골목상권,1000501,2299
982,2020,2,A,골목상권,1000500,1180
983,2020,2,A,골목상권,1000499,1839
984,2020,2,A,골목상권,1000498,1726
985,2020,2,A,골목상권,1000497,1509
986,2020,2,A,골목상권,1000496,1330
987,2020,2,A,골목상권,1000495,630
988,2020,2,A,골목상권,1000494,377
989,2020,2,A,골목상권,1000493,972
990,2020,2,A,골목상권,1000492,2026
991,2020,2,A,골목상권,1000491,596
992,2020,2,A,골목상권,1000490,331
993,2020,2,A,골목상권,1000489,106
994,2020,2,A,골목상권,1000488,1529
995,2020,2,A,골목상권,1000487,2030
996,2020,2,A,골목상권,1000486,742
997,2020,2,A,골목상권,1000485,806
998,2020,2,A,골목상권,1000484,2715
999,2020,2,A,골목상권,1000483,922
1000,2020,2,A,골목상권,1000482,2381
1001,2020,2,A,골목상권,1000481,2836
1002,2020,2,A,골목상권,1000480,5377
1003,2020,2,A,골목상권,1000479,4104
1004,2020,2,A,골목상권,1000478,1709
1005,2020,2,A,골목상권,1000477,2429
1006,2020,2,A,골목상권,1000476,3342
1007,2020,2,A,골목상권,1000475,1523
1008,2020,2,A,골목상권,1000474,1993
1009,2020,2,A,골목상권,1000473,650
1010,2020,2,A,골목상권,1000472,1838
1011,2020,2,A,골목상권,1000471,638
1012,2020,2,A,골목상권,1000470,780
1013,2020,2,A,골목상권,1000469,1924
1014,2020,2,A,골목상권,1000468,926
1015,2020,2,A,골목상권,1000467,1306
1016,2020,2,A,골목상권,1000466,1388
1017,2020,2,A,골목상권,1000465,1037
1018,2020,2,A,골목상권,1000464,2029
1019,2020,2,A,골목상권,1000463,739
1020,2020,2,A,골목상권,1000462,1025
1021,2020,2,A,골목상권,1000461,2938
1022,2020,2,A,골목상권,1000460,1041
1023,2020,2,A,골목상권,1000459,2402
1024,2020,2,A,골목상권,1000458,1484
1025,2020,2,A,골목상권,1000457,3282
1026,2020,2,A,골목상권,1000456,1222
1027,2020,2,A,골목상권,1000455,1553
1028,2020,2,A,골목상권,1000454,1564
1029,2020,2,A,골목상권,1000453,271
1030,2020,2,A,골목상권,1000452,678
1031,2020,2,A,골목상권,1000451,530
1032,2020,2,A,골목상권,1000450,3080
1033,2020,2,A,골목상권,1000449,5116
1034,2020,2,A,골목상권,1000448,3547
1035,2020,2,A,골목상권,1000447,3776
1036,2020,2,A,골목상권,1000446,3770
1037,2020,2,A,골목상권,1000445,3443
1038,2020,2,A,골목상권,1000444,772
1039,2020,2,A,골목상권,1000443,3554
1040,2020,2,A,골목상권,1000442,2472
1041,2020,2,A,골목상권,1000441,1496
1042,2020,2,A,골목상권,1000440,1085
1043,2020,2,A,골목상권,1000439,3433
1044,2020,2,A,골목상권,1000438,10594
1045,2020,2,A,골목상권,1000437,2366
1046,2020,2,A,골목상권,1000436,4018
1047,2020,2,A,골목상권,1000435,2694
1048,2020,2,A,골목상권,1000434,5671
1049,2020,2,A,골목상권,1000433,1882
1050,2020,2,A,골목상권,1000432,4473
1051,2020,2,A,골목상권,1000431,754
1052,2020,2,A,골목상권,1000430,4076
1053,2020,2,A,골목상권,1000429,5860
1054,2020,2,A,골목상권,1000428,762
1055,2020,2,A,골목상권,1000427,2673
1056,2020,2,A,골목상권,1000426,2769
1057,2020,2,A,골목상권,1000425,5164
1058,2020,2,A,골목상권,1000424,2104
1059,2020,2,A,골목상권,1000423,2420
1060,2020,2,A,골목상권,1000422,1928
1061,2020,2,A,골목상권,1000421,2784
1062,2020,2,A,골목상권,1000420,1839
1063,2020,2,A,골목상권,1000419,2518
1064,2020,2,A,골목상권,1000418,1945
1065,2020,2,A,골목상권,1000417,1470
1066,2020,2,A,골목상권,1000416,3444
1067,2020,2,A,골목상권,1000415,2283
1068,2020,2,A,골목상권,1000414,273
1069,2020,2,A,골목상권,1000413,3231
1070,2020,2,A,골목상권,1000412,2913
1071,2020,2,A,골목상권,1000411,2541
1072,2020,2,A,골목상권,1000410,3979
1073,2020,2,A,골목상권,1000409,3593
1074,2020,2,A,골목상권,1000408,3050
1075,2020,2,A,골목상권,1000407,2030
1076,2020,2,A,골목상권,1000406,1200
1077,2020,2,A,골목상권,1000405,3570
1078,2020,2,A,골목상권,1000404,2881
1079,2020,2,A,골목상권,1000403,4247
1080,2020,2,A,골목상권,1000402,2351
1081,2020,2,A,골목상권,1000401,4504
1082,2020,2,A,골목상권,1000400,3942
1083,2020,2,A,골목상권,1000399,4032
1084,2020,2,A,골목상권,1000398,5549
1085,2020,2,A,골목상권,1000397,153
1086,2020,2,A,골목상권,1000396,1795
1087,2020,2,A,골목상권,1000395,3921
1088,2020,2,A,골목상권,1000394,4966
1089,2020,2,A,골목상권,1000393,2106
1090,2020,2,A,골목상권,1000392,3033
1091,2020,2,A,골목상권,1000391,3639
1092,2020,2,A,골목상권,1000390,2889
1093,2020,2,A,골목상권,1000389,3479
1094,2020,2,A,골목상권,1000388,3728
1095,2020,2,A,골목상권,1000387,2311
1096,2020,2,A,골목상권,1000386,1832
1097,2020,2,A,골목상권,1000385,2011
1098,2020,2,A,골목상권,1000384,2421
1099,2020,2,A,골목상권,1000383,1188
1100,2020,2,A,골목상권,1000382,3498
1101,2020,2,A,골목상권,1000381,2486
1102,2020,2,A,골목상권,1000380,2816
1103,2020,2,A,골목상권,1000379,3777
1104,2020,2,A,골목상권,1000378,1511
1105,2020,2,A,골목상권,1000377,2204
1106,2020,2,A,골목상권,1000376,2239
1107,2020,2,A,골목상권,1000375,2934
1108,2020,2,A,골목상권,1000374,3438
1109,2020,2,A,골목상권,1000373,953
1110,2020,2,A,골목상권,1000372,2038
1111,2020,2,A,골목상권,1000371,3897
1112,2020,2,A,골목상권,1000370,3770
1113,2020,2,A,골목상권,1000369,1904
1114,2020,2,A,골목상권,1000368,1648
1115,2020,2,A,골목상권,1000367,383
1116,2020,2,A,골목상권,1000366,1936
1117,2020,2,A,골목상권,1000365,2972
1118,2020,2,A,골목상권,1000364,1340
1119,2020,2,A,골목상권,1000363,702
1120,2020,2,A,골목상권,1000362,3476
1121,2020,2,A,골목상권,1000361,1742
1122,2020,2,A,골목상권,1000360,4741
1123,2020,2,A,골목상권,1000359,2467
1124,2020,2,A,골목상권,1000358,2902
1125,2020,2,A,골목상권,1000357,3777
1126,2020,2,A,골목상권,1000356,3371
1127,2020,2,A,골목상권,1000355,1621
1128,2020,2,A,골목상권,1000354,2327
1129,2020,2,A,골목상권,1000353,1837
1130,2020,2,A,골목상권,1000352,1852
1131,2020,2,A,골목상권,1000351,1768
1132,2020,2,A,골목상권,1000350,1459
1133,2020,2,A,골목상권,1000349,1822
1134,2020,2,A,골목상권,1000348,3146
1135,2020,2,A,골목상권,1000347,1799
1136,2020,2,A,골목상권,1000346,2925
1137,2020,2,A,골목상권,1000345,2597
1138,2020,2,A,골목상권,1000344,3528
1139,2020,2,A,골목상권,1000343,1804
1140,2020,2,A,골목상권,1000342,2031
1141,2020,2,A,골목상권,1000341,2755
1142,2020,2,A,골목상권,1000340,1403
1143,2020,2,A,골목상권,1000339,3254
1144,2020,2,A,골목상권,1000338,2941
1145,2020,2,A,골목상권,1000337,2198
1146,2020,2,A,골목상권,1000336,2022
1147,2020,2,A,골목상권,1000335,2977
1148,2020,2,A,골목상권,1000334,3099
1149,2020,2,A,골목상권,1000333,3045
1150,2020,2,A,골목상권,1000332,3723
1151,2020,2,A,골목상권,1000331,4052
1152,2020,2,A,골목상권,1000330,1326
1153,2020,2,A,골목상권,1000329,2756
1154,2020,2,A,골목상권,1000328,1987
1155,2020,2,A,골목상권,1000327,3868
1156,2020,2,A,골목상권,1000326,2297
1157,2020,2,A,골목상권,1000325,245
1158,2020,2,A,골목상권,1000324,3421
1159,2020,2,A,골목상권,1000323,1720
1160,2020,2,A,골목상권,1000322,3361
1161,2020,2,A,골목상권,1000321,2842
1162,2020,2,A,골목상권,1000320,1613
