,기준_년_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,총_유동인구_수,집객시설_수,당월_매출_금액,총 상주인구 수,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
245,2020,2,발달상권,1001233,서울 종로구 종로3가역_3,2136,206433.0,24.0,102296293717.0,,,,
246,2020,2,발달상권,1001232,서울 종로구 종로3가역_2,1823,932116.0,113.0,61601022636.0,,,,
247,2020,2,발달상권,1001231,서울 동대문구 신설동역_2,5440,287954.0,30.0,11831648847.0,420.0,4.0,34.0,127712912.0
248,2020,2,발달상권,1001230,인사동,26072,646868.0,139.0,48243831263.0,797.0,1.0,85.0,171630872.0
249,2020,2,발달상권,1001229,서울 종로구 종로5가역_4,1358,125216.0,18.0,8356143220.0,276.0,1.0,25.0,83500000.0
250,2020,2,발달상권,1001228,서울 종로구 종로5가역_3,1766,633799.0,72.0,25296165238.0,,,,
251,2020,2,발달상권,1001227,종로구청,20709,574421.0,100.0,91362971936.0,608.0,1.0,141.0,690722222.0
252,2020,2,발달상권,1001226,서울 종로구 종로5가역_2,16173,862827.0,65.0,39029110234.0,2188.0,10.0,39.0,176304234.0
253,2020,2,발달상권,1001225,신설동역,118,299354.0,15.0,4495542841.0,450.0,2.0,15.0,84250000.0
254,2020,2,발달상권,1001224,서울 동대문구 신설동역_1,1543,156317.0,13.0,5293866551.0,291.0,2.0,48.0,147279412.0
255,2020,2,발달상권,1001223,서울 종로구 광화문역_2,27999,915856.0,120.0,40420477771.0,2941.0,8.0,116.0,598463056.0
256,2020,2,발달상권,1001222,동묘앞역,223,70288.0,39.0,9570935913.0,,,,
257,2020,2,발달상권,1001221,장안동사거리,1587,1029422.0,68.0,40762488847.0,4119.0,22.0,61.0,207323604.0
258,2020,2,발달상권,1001220,서울 종로구 동대문역_2,748,716943.0,56.0,60720460665.0,,,,
259,2020,2,발달상권,1001219,서울 종로구 동대문역_1,28,145299.0,10.0,5033867986.0,,,,
260,2020,2,발달상권,1001218,동대문시장_2,195,345851.0,25.0,14740932236.0,,,,
261,2020,2,발달상권,1001217,서울 종로구 종로5가역_1,22,173136.0,10.0,5982402248.0,,,,
262,2020,2,발달상권,1001216,서울 종로구 종로3가역_1,2657,371483.0,70.0,16291207970.0,,,,
263,2020,2,발달상권,1001215,서울 종로구 광화문역_1,12759,250047.0,45.0,10962172866.0,,,,
264,2020,2,발달상권,1001214,종각역,10396,60274.0,20.0,4960113005.0,,,,
265,2020,2,발달상권,1001213,종각역 젊음의 거리,13040,881443.0,53.0,41075892990.0,161.0,1.0,21.0,109285714.0
266,2020,2,발달상권,1001212,서대문구 서대문역_1,99,105572.0,12.0,4068666354.0,,,,
267,2020,2,발달상권,1001211,동대문시장_1,1663,176279.0,35.0,16810990734.0,,,,
268,2020,2,발달상권,1001210,시청역_2,14646,318625.0,58.0,20943266282.0,1091.0,2.0,75.0,541220399.0
269,2020,2,발달상권,1001209,서울시청,9257,339186.0,69.0,34971034797.0,,,,
270,2020,2,발달상권,1001208,서울 중구 을지로3가역_2,3181,708968.0,41.0,124509182566.0,469.0,2.0,77.0,220729143.0
271,2020,2,발달상권,1001207,서울 중구 신당역_2,939,973073.0,16.0,9208083081.0,336.0,2.0,20.0,186508889.0
272,2020,2,발달상권,1001206,서대문구 서대문역_2,1486,510704.0,47.0,17408159006.0,875.0,6.0,41.0,157996791.0
273,2020,2,발달상권,1001205,동대문역사문화공원역,3166,434244.0,50.0,32045434071.0,406.0,1.0,46.0,86000000.0
274,2020,2,발달상권,1001204,서울 중구 을지로3가역_1,4549,931555.0,68.0,55422651769.0,,,,
275,2020,2,발달상권,1001203,명동거리,8147,960635.0,206.0,103519958025.0,,,,
276,2020,2,발달상권,1001202,롯데백화점,27149,264229.0,56.0,33776291002.0,,,,
277,2020,2,발달상권,1001201,서울 중구 신당역_1,277,765554.0,27.0,17859251332.0,871.0,6.0,68.0,228498745.0
278,2020,2,발달상권,1001200,북창동,5197,345807.0,62.0,29624161436.0,,,,
279,2020,2,발달상권,1001199,서울 중구 충무로역_2,16329,959174.0,65.0,26247746308.0,1378.0,2.0,72.0,207367072.0
280,2020,2,발달상권,1001198,서울 강서구 송정역,335,490253.0,38.0,10672368680.0,2266.0,30.0,45.0,120743485.0
281,2020,2,발달상권,1001197,장한평역_2,1492,484722.0,22.0,11072946800.0,1390.0,13.0,54.0,176784077.0
282,2020,2,발달상권,1001196,시청역_1,24904,328160.0,58.0,43843685197.0,323.0,1.0,76.0,446396132.0
283,2020,2,발달상권,1001195,왕십리역_2,233,253351.0,26.0,9585444004.0,633.0,1.0,20.0,165800000.0
284,2020,2,발달상권,1001194,서울 강서구 발산역,983,252579.0,30.0,18688704748.0,,,,
285,2020,2,발달상권,1001193,장한평역_1,1129,379730.0,35.0,14295257351.0,227.0,1.0,85.0,284857143.0
286,2020,2,발달상권,1001192,서울 중구 충무로역_1,3743,352967.0,43.0,20007035670.0,787.0,2.0,49.0,171107143.0
287,2020,2,발달상권,1001191,왕십리역_1,8,36409.0,3.0,825661671.0,,,,
288,2020,2,발달상권,1001190,장한평역,3644,106852.0,31.0,10039586913.0,1450.0,1.0,26.0,44000000.0
289,2020,2,발달상권,1001189,서울 중구 명동역,3595,348241.0,63.0,8294882855.0,1251.0,3.0,113.0,603583081.0
290,2020,2,발달상권,1001188,장충동 족발거리,2100,161802.0,22.0,6573359014.0,306.0,2.0,30.0,117037405.0
291,2020,2,발달상권,1001187,한양시장,55,644586.0,16.0,18480511168.0,1011.0,10.0,48.0,120214270.0
292,2020,2,발달상권,1001186,서울 서대문구 이대역,380,1206632.0,63.0,21546013213.0,1962.0,17.0,31.0,147266075.0
293,2020,2,발달상권,1001185,서울 서대문구 신촌역,924,3679063.0,217.0,84678258447.0,2661.0,21.0,51.0,117132076.0
294,2020,2,발달상권,1001184,서울 마포구 홍대입구역_3,659,390996.0,38.0,10661721871.0,,,,
295,2020,2,발달상권,1001183,서울 마포구 홍대입구역_2,977,308156.0,14.0,6744510813.0,395.0,9.0,46.0,158259479.0
296,2020,2,발달상권,1001182,홍익대학교 주변,8725,4739973.0,255.0,202927202936.0,3885.0,94.0,47.0,164264322.0
297,2020,2,발달상권,1001181,서울 광진구 군자역,621,526152.0,48.0,22704171719.0,1755.0,21.0,41.0,139959637.0
298,2020,2,발달상권,1001180,신촌역,4403,1414503.0,147.0,27912105947.0,938.0,10.0,29.0,96853081.0
299,2020,2,발달상권,1001179,강서구청,4278,950995.0,53.0,23397705780.0,3194.0,43.0,44.0,127719093.0
300,2020,2,발달상권,1001178,서울 마포구 홍대입구역_1,1618,609519.0,27.0,13991051014.0,496.0,14.0,50.0,184078962.0
301,2020,2,발달상권,1001177,서울 중구 약수역_2,210,136422.0,22.0,8550192241.0,,,,
302,2020,2,발달상권,1001176,서울 중구 약수역_1,24,53263.0,7.0,1554825957.0,,,,
303,2020,2,발달상권,1001175,서울 강동구 고덕역,1359,821096.0,62.0,45315161693.0,2863.0,3.0,98.0,509246242.0
304,2020,2,발달상권,1001174,등촌역,64,392053.0,8.0,14438582294.0,1309.0,29.0,37.0,157093804.0
305,2020,2,발달상권,1001173,서울 강동구 명일역,671,1489211.0,87.0,38547575688.0,1943.0,18.0,57.0,179980522.0
306,2020,2,발달상권,1001172,어린이대공원역,41,455230.0,14.0,8740302598.0,823.0,2.0,93.0,501923000.0
307,2020,2,발달상권,1001171,서울 마포구 공덕역_2,3697,127425.0,13.0,1451405116.0,,,,
308,2020,2,발달상권,1001170,공덕역,2092,278830.0,18.0,4055003507.0,346.0,1.0,196.0,1228000000.0
309,2020,2,발달상권,1001169,서울 용산구 숙대입구역,3807,54631.0,34.0,13887169202.0,496.0,3.0,67.0,371583333.0
310,2020,2,발달상권,1001168,남영역,4055,137632.0,40.0,14084004116.0,243.0,3.0,59.0,311193122.0
311,2020,2,발달상권,1001167,서울 마포구 공덕역_1,2420,258598.0,25.0,9042768292.0,484.0,2.0,119.0,766050177.0
312,2020,2,발달상권,1001166,서울 마포구 마포역_2,10151,1557765.0,41.0,43506226581.0,2945.0,6.0,84.0,448237756.0
313,2020,2,발달상권,1001165,서울 광진구 건대입구역_2,529,1593104.0,57.0,47114938155.0,2003.0,9.0,41.0,151001798.0
314,2020,2,발달상권,1001164,서울 마포구 마포역_1,3369,960107.0,60.0,29150972673.0,690.0,4.0,65.0,262996436.0
315,2020,2,발달상권,1001163,서울 강동구 천호역_2,1208,1187074.0,128.0,113537784245.0,4782.0,9.0,82.0,326063343.0
316,2020,2,발달상권,1001162,서울 광진구 건대입구역_1,109,591674.0,26.0,16786087086.0,933.0,10.0,41.0,164106061.0
317,2020,2,발달상권,1001161,건대입구역,24,74927.0,12.0,18638876399.0,,,,
318,2020,2,발달상권,1001160,서울 광진구 구의역,928,696314.0,39.0,20293034761.0,1865.0,21.0,39.0,143285560.0
319,2020,2,발달상권,1001159,서울 강동구 천호역,259,210867.0,41.0,18995634227.0,,,,
320,2020,2,발달상권,1001158,당산역_2,1429,298475.0,22.0,8730334934.0,712.0,3.0,31.0,161157476.0
321,2020,2,발달상권,1001157,서울 강동구 천호역_1,138,203616.0,23.0,7486376176.0,279.0,8.0,49.0,220574569.0
322,2020,2,발달상권,1001156,서울 강동구 길동역,2628,1427480.0,94.0,38183493488.0,3407.0,25.0,39.0,157717900.0
323,2020,2,발달상권,1001155,용산 전자상가_5,1976,455573.0,16.0,239848962837.0,624.0,13.0,42.0,237020910.0
324,2020,2,발달상권,1001154,용산 전자상가_4,248,95347.0,14.0,8032860655.0,332.0,1.0,68.0,511233333.0
325,2020,2,발달상권,1001153,당산역_1,310,321436.0,29.0,17836500218.0,1051.0,2.0,46.0,282704893.0
326,2020,2,발달상권,1001152,서울 광진구 강변역,1337,137598.0,10.0,101457687299.0,198.0,1.0,184.0,896666667.0
327,2020,2,발달상권,1001151,용산 전자상가_3,1752,146783.0,18.0,115182744562.0,251.0,2.0,55.0,183328063.0
328,2020,2,발달상권,1001150,서울 용산구 이태원역,452,390527.0,67.0,21454000914.0,797.0,11.0,97.0,662083153.0
329,2020,2,발달상권,1001149,한남오거리,823,232059.0,28.0,17442917960.0,,,,
330,2020,2,발달상권,1001148,목동사거리,41,87852.0,21.0,4945120611.0,83.0,1.0,29.0,145250000.0
331,2020,2,발달상권,1001147,용산 전자상가_2,392,69990.0,7.0,458987065000.0,177.0,1.0,85.0,409857143.0
332,2020,2,발달상권,1001146,용산구청,1526,23323.0,7.0,1898083435.0,121.0,4.0,97.0,452989881.0
333,2020,2,발달상권,1001145,용산 전자상가_1,3893,116854.0,38.0,526751672119.0,1472.0,1.0,84.0,548842697.0
334,2020,2,발달상권,1001144,국회의사당역_2,19439,232771.0,43.0,54032521515.0,,,,
335,2020,2,발달상권,1001143,서울 용산구 신용산역,979,244514.0,19.0,10936593545.0,371.0,2.0,43.0,289678571.0
336,2020,2,발달상권,1001142,국회의사당역_1,4563,15944.0,11.0,8556103197.0,,,,
337,2020,2,발달상권,1001141,압구정 로데오거리_2,7107,2848031.0,179.0,170181113314.0,1270.0,10.0,55.0,339982971.0
338,2020,2,발달상권,1001140,서울 강남구 압구정역,9345,1290531.0,199.0,90130271675.0,1825.0,44.0,75.0,488344729.0
339,2020,2,발달상권,1001139,서울 영등포구 영등포구청역,449,787934.0,19.0,13529116688.0,1291.0,1.0,15.0,63500000.0
340,2020,2,발달상권,1001138,압구정 로데오거리_1,14564,904393.0,119.0,114683579812.0,612.0,15.0,188.0,2018349048.0
341,2020,2,발달상권,1001137,서울 강동구 둔촌동역,250,192950.0,29.0,9868152978.0,770.0,10.0,55.0,160363810.0
342,2020,2,발달상권,1001136,오목교역,125,271610.0,9.0,15893876105.0,860.0,2.0,77.0,443327257.0
343,2020,2,발달상권,1001135,신사동 가로수길,14671,3655070.0,407.0,240785213909.0,3791.0,59.0,58.0,293419688.0
344,2020,2,발달상권,1001134,서울 영등포구 여의도역_2,33585,428698.0,92.0,69501588855.0,,,,
345,2020,2,발달상권,1001133,청담사거리_3,1376,237303.0,46.0,17244250856.0,917.0,2.0,104.0,698750000.0
346,2020,2,발달상권,1001132,영등포유통상가,1504,179793.0,10.0,6048653491.0,,,,
347,2020,2,발달상권,1001131,청담역_2,4142,352322.0,24.0,9571151355.0,1126.0,5.0,112.0,1689337169.0
348,2020,2,발달상권,1001130,청담역_1,4062,134152.0,22.0,7726206128.0,,,,
349,2020,2,발달상권,1001129,청담사거리_2,1289,172926.0,20.0,14995072651.0,367.0,1.0,125.0,1012306944.0
350,2020,2,발달상권,1001128,청담사거리_1,529,250475.0,3.0,6033035998.0,266.0,3.0,52.0,430392045.0
351,2020,2,발달상권,1001127,서울 영등포구 여의도역_1,27015,825247.0,106.0,78229129203.0,2565.0,1.0,144.0,822659284.0
352,2020,2,발달상권,1001126,서울 양천구 신정네거리역_2,28,28395.0,2.0,733660168.0,241.0,7.0,35.0,108287415.0
353,2020,2,발달상권,1001125,학동사거리_2,2498,238478.0,19.0,10892506509.0,427.0,4.0,68.0,452158972.0
354,2020,2,발달상권,1001124,서울 영등포구 영등포시장역,411,326651.0,26.0,14534773107.0,1742.0,4.0,29.0,189257619.0
355,2020,2,발달상권,1001123,학동사거리_1,4075,544152.0,47.0,32048523395.0,424.0,4.0,63.0,441669318.0
356,2020,2,발달상권,1001122,여의도 시범아파트앞,10435,183472.0,28.0,14138252279.0,1441.0,3.0,162.0,815668367.0
357,2020,2,발달상권,1001121,영등포역_3,121,256352.0,18.0,4415590043.0,456.0,4.0,17.0,118373810.0
358,2020,2,발달상권,1001120,도산공원사거리_1,4075,207400.0,28.0,27701821740.0,374.0,5.0,58.0,388462344.0
359,2020,2,발달상권,1001119,영등포역_2,583,886778.0,66.0,23343524843.0,816.0,2.0,15.0,82062500.0
360,2020,2,발달상권,1001118,문래동 주민센터,6184,297117.0,11.0,15961250100.0,1475.0,1.0,116.0,681225000.0
361,2020,2,발달상권,1001117,강남구 신사역_2,6953,711471.0,139.0,55090733188.0,929.0,17.0,76.0,362854190.0
362,2020,2,발달상권,1001116,영등포역_1,77,102361.0,11.0,858717232.0,438.0,1.0,13.0,96954545.0
363,2020,2,발달상권,1001115,서울 강남구 강남구청역_2,3172,640172.0,41.0,19613613878.0,780.0,3.0,55.0,332000000.0
364,2020,2,발달상권,1001114,강남구 신사역_1,1108,363487.0,33.0,15844845816.0,794.0,13.0,54.0,241714807.0
365,2020,2,발달상권,1001113,서울 동작구 노량진1동_1,40,53616.0,10.0,308174024365.0,,,,
366,2020,2,발달상권,1001112,서울 강남구 학동역_3,3152,297521.0,31.0,12583348605.0,,,,
367,2020,2,발달상권,1001111,서울 강남구 강남구청역_1,3516,861896.0,47.0,23626489329.0,509.0,10.0,55.0,314151888.0
368,2020,2,발달상권,1001110,잠실역,42527,699660.0,54.0,41084985593.0,2461.0,5.0,173.0,944060655.0
369,2020,2,발달상권,1001109,강남구 논현역_4,4927,1706404.0,75.0,30391219379.0,1848.0,21.0,52.0,262732333.0
370,2020,2,발달상권,1001108,학동역,1014,191381.0,13.0,8461021345.0,485.0,7.0,95.0,470690895.0
371,2020,2,발달상권,1001107,방이동 먹자골목,6881,1285485.0,67.0,51052428605.0,1428.0,28.0,49.0,196735817.0
372,2020,2,발달상권,1001106,서울 강남구 학동역_2,2510,235893.0,14.0,5704898463.0,148.0,1.0,25.0,123285714.0
373,2020,2,발달상권,1001105,서울 동작구 노량진역,436,691955.0,61.0,23944111361.0,1255.0,6.0,29.0,135671210.0
374,2020,2,발달상권,1001104,삼성역_3,52277,169848.0,28.0,12367740755.0,,,,
375,2020,2,발달상권,1001103,코엑스,15904,90544.0,52.0,167195866008.0,,,,
376,2020,2,발달상권,1001102,서울 강남구 학동역_1,1691,312800.0,9.0,8216698134.0,877.0,18.0,50.0,258509042.0
377,2020,2,발달상권,1001101,선정릉역_2,3758,662222.0,21.0,24178100934.0,3054.0,82.0,52.0,262408949.0
378,2020,2,발달상권,1001100,강남구 논현역_3,2466,235700.0,14.0,13069832721.0,68.0,1.0,33.0,172875000.0
379,2020,2,발달상권,1001099,포스코사거리_2,16526,778952.0,71.0,26842854597.0,679.0,13.0,66.0,315121294.0
380,2020,2,발달상권,1001098,포스코사거리_1,22702,1273324.0,40.0,26865238323.0,2126.0,33.0,54.0,299881150.0
381,2020,2,발달상권,1001097,잠실역 롯데월드,2247,53646.0,23.0,18052561924.0,,,,
382,2020,2,발달상권,1001096,신도림역,1674,905852.0,53.0,44731342404.0,5094.0,5.0,80.0,461619341.0
383,2020,2,발달상권,1001095,강남구 논현역_2,9009,2301006.0,124.0,91643855078.0,3912.0,64.0,52.0,253861570.0
384,2020,2,발달상권,1001094,선정릉역_1,2392,75415.0,11.0,4127676890.0,644.0,16.0,91.0,457135392.0
385,2020,2,발달상권,1001093,신천역,4789,2200505.0,130.0,68927974419.0,3124.0,51.0,45.0,207758945.0
386,2020,2,발달상권,1001092,강남구 논현역_1,2284,1402006.0,102.0,50540201303.0,1934.0,25.0,39.0,201124245.0
387,2020,2,발달상권,1001091,삼성역_2,7062,125983.0,17.0,10506255440.0,,,,
388,2020,2,발달상권,1001090,삼정역_2,1162,538163.0,30.0,16602123713.0,595.0,13.0,62.0,287760606.0
389,2020,2,발달상권,1001089,삼정역_1,2277,232806.0,15.0,7551625416.0,80.0,1.0,51.0,211333333.0
390,2020,2,발달상권,1001088,삼성역_1,18695,1384037.0,62.0,32945251102.0,1547.0,36.0,53.0,276621824.0
391,2020,2,발달상권,1001087,서울 강남구 선릉역_2,40183,1586749.0,75.0,45730685329.0,2149.0,49.0,38.0,200869407.0
392,2020,2,발달상권,1001086,고속터미널역,2010,70090.0,41.0,66320101892.0,,,,
393,2020,2,발달상권,1001085,서울 서초구 강남역,19954,2873434.0,319.0,187980184127.0,3191.0,68.0,50.0,232612619.0
394,2020,2,발달상권,1001084,서울 강남구 선릉역_1,21572,646295.0,49.0,26836772356.0,663.0,7.0,63.0,347108051.0
395,2020,2,발달상권,1001083,서울 송파구 석촌역_2,597,188790.0,10.0,7229287939.0,571.0,20.0,54.0,243853532.0
396,2020,2,발달상권,1001082,선릉역_2,26260,3928867.0,94.0,116514139137.0,4194.0,73.0,44.0,258139826.0
397,2020,2,발달상권,1001081,서울 강남구 역삼역_2,19179,709733.0,55.0,40963590745.0,1089.0,22.0,57.0,287100010.0
398,2020,2,발달상권,1001080,서울 송파구 석촌역_1,168,212895.0,10.0,4201076133.0,191.0,7.0,45.0,188920697.0
399,2020,2,발달상권,1001079,석촌역,170,58500.0,6.0,439015416.0,,,,
400,2020,2,발달상권,1001078,서울 강남구 강남역_2,9449,2141609.0,207.0,138652517617.0,2804.0,6.0,85.0,611450964.0
401,2020,2,발달상권,1001077,선릉역_1,16454,819424.0,39.0,27723547144.0,1393.0,4.0,69.0,852577312.0
402,2020,2,발달상권,1001076,구로역,201,223887.0,17.0,3766665428.0,667.0,2.0,50.0,217191304.0
403,2020,2,발달상권,1001075,역삼역_2,10137,627242.0,36.0,12676271756.0,,,,
404,2020,2,발달상권,1001074,대림역_2,5179,319569.0,12.0,6828442871.0,2660.0,8.0,40.0,162079300.0
405,2020,2,발달상권,1001073,서울 강남구 역삼역_1,22546,1905438.0,89.0,63592104565.0,5614.0,78.0,53.0,281223209.0
406,2020,2,발달상권,1001072,신대방삼거리역,259,461818.0,42.0,19080351674.0,1194.0,22.0,39.0,151214793.0
407,2020,2,발달상권,1001071,서울 강남구 한티역,673,803721.0,39.0,34865420110.0,2019.0,23.0,55.0,326551425.0
408,2020,2,발달상권,1001070,은마아파트입구사거리_4,570,204315.0,10.0,17396267278.0,355.0,4.0,50.0,390734513.0
409,2020,2,발달상권,1001069,은마아파트입구사거리_3,103,164017.0,7.0,14615764570.0,283.0,3.0,74.0,440333333.0
410,2020,2,발달상권,1001068,은마아파트입구사거리_2,15650,108016.0,5.0,12459673993.0,,,,
411,2020,2,발달상권,1001067,오류동역,2297,703483.0,70.0,28846466973.0,4454.0,19.0,42.0,120371371.0
412,2020,2,발달상권,1001066,서울 강남구 강남역,27566,1962881.0,124.0,102782285306.0,2502.0,15.0,47.0,262464087.0
413,2020,2,발달상권,1001065,은마아파트입구사거리_1,277,134612.0,20.0,27202895898.0,88.0,6.0,68.0,340750000.0
414,2020,2,발달상권,1001064,대림역_1,340,85433.0,11.0,6008882717.0,1862.0,8.0,26.0,119933321.0
415,2020,2,발달상권,1001063,교대역_4,6267,652366.0,69.0,30937248227.0,1427.0,7.0,74.0,469288006.0
416,2020,2,발달상권,1001062,서울 강남구 강남역_1,25938,1475133.0,87.0,50218032475.0,3386.0,8.0,98.0,855484621.0
417,2020,2,발달상권,1001061,방배동카페골목,374,695422.0,18.0,11069862720.0,2628.0,30.0,71.0,354670339.0
418,2020,2,발달상권,1001059,교대역_3,1005,280242.0,11.0,8678977356.0,,,,
419,2020,2,발달상권,1001058,역삼역_1,10667,908498.0,19.0,16003401895.0,2799.0,70.0,49.0,240652025.0
420,2020,2,발달상권,1001057,교대역_2,3971,1332335.0,71.0,29905234637.0,1739.0,22.0,50.0,277099656.0
421,2020,2,발달상권,1001056,서울 송파구 가락시장역,5421,526042.0,21.0,10971105486.0,524.0,3.0,91.0,313294178.0
422,2020,2,발달상권,1001055,서울 서초구 서초역,1858,187410.0,12.0,6316546255.0,,,,
423,2020,2,발달상권,1001054,서울 강남구 대치역_2,1139,287515.0,44.0,25824099169.0,614.0,1.0,86.0,1294542735.0
424,2020,2,발달상권,1001053,서울 강남구 대치역_1,102,99789.0,25.0,18653872841.0,,,,
425,2020,2,발달상권,1001052,뱅뱅사거리_2,12301,652750.0,36.0,28664226305.0,2352.0,13.0,51.0,287079583.0
